country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CM,Cameroon,,,,,,2020-04-27,-23,-16,-18,-19,-17,11
CM,Cameroon,,,,,,2020-04-28,-21,-14,-18,-17,-17,10
CM,Cameroon,,,,,,2020-04-29,-22,-13,-18,-18,-16,12
CM,Cameroon,,,,,,2020-04-30,-23,-14,-22,-21,-19,9
CM,Cameroon,,,,,,2020-05-01,-29,-24,-26,-30,-40,12
CM,Cameroon,,,,,,2020-05-02,-25,-19,-22,-22,-8,10
CM,Cameroon,,,,,,2020-05-03,-26,-22,-26,-25,-2,10
CM,Cameroon,,,,,,2020-05-04,-21,-16,-21,-19,-15,9
CM,Cameroon,,,,,,2020-05-05,-19,-14,-20,-16,-15,10
CM,Cameroon,,,,,,2020-05-06,-19,-12,-18,-17,-15,11
CM,Cameroon,,,,,,2020-05-07,-16,-9,-15,-15,-15,10
CM,Cameroon,,,,,,2020-05-08,-16,-10,-16,-15,-13,11
CM,Cameroon,,,,,,2020-05-09,-17,-13,-18,-16,-3,9
CM,Cameroon,,,,,,2020-05-10,-17,-13,-19,-18,2,8
CM,Cameroon,,,,,,2020-05-11,-14,-10,-20,-12,-13,9
CM,Cameroon,,,,,,2020-05-12,-14,-10,-17,-12,-13,10
CM,Cameroon,,,,,,2020-05-13,-16,-11,-20,-14,-13,10
CM,Cameroon,,,,,,2020-05-14,-15,-11,-20,-14,-13,9
CM,Cameroon,,,,,,2020-05-15,-12,-9,-16,-11,-10,10
CM,Cameroon,,,,,,2020-05-16,-14,-12,-18,-13,-1,8
CM,Cameroon,,,,,,2020-05-17,-15,-14,-22,-16,5,8
CM,Cameroon,,,,,,2020-05-18,-13,-10,-19,-11,-12,8
CM,Cameroon,,,,,,2020-05-19,-13,-11,-18,-12,-15,9
CM,Cameroon,,,,,,2020-05-20,-25,-26,-24,-26,-47,18
CM,Cameroon,,,,,,2020-05-21,-19,-13,-23,-18,-35,15
CM,Cameroon,,,,,,2020-05-22,-15,-11,-18,-15,-14,11
CM,Cameroon,,,,,,2020-05-23,-15,-12,-19,-16,-1,10
CM,Cameroon,,,,,,2020-05-24,-15,-12,-14,-16,1,8
CM,Cameroon,,,,,,2020-05-25,-16,-14,-19,-15,-34,13
CM,Cameroon,,,,,,2020-05-26,-10,-6,-13,-8,-12,8
CM,Cameroon,,,,,,2020-05-27,-11,-7,-14,-11,-12,9
CM,Cameroon,,,,,,2020-05-28,-10,-4,-10,-8,-12,9
CM,Cameroon,,,,,,2020-05-29,-10,-4,-9,-7,-10,9
CM,Cameroon,,,,,,2020-05-30,-11,-7,-11,-7,0,7
CM,Cameroon,,,,,,2020-05-31,-12,-9,-11,-11,6,6
CM,Cameroon,,,,,,2020-06-01,-14,-9,-14,-10,-11,7
CM,Cameroon,,,,,,2020-06-02,-11,-6,-10,-5,-9,6
CM,Cameroon,,,,,,2020-06-03,-13,-6,-14,-9,-10,7
CM,Cameroon,,,,,,2020-06-04,-9,-5,-15,-7,-10,6
CM,Cameroon,,,,,,2020-06-05,-9,-4,-15,-5,-8,7
CM,Cameroon,,,,,,2020-06-06,-11,-8,-18,-5,0,7
CM,Cameroon,,,,,,2020-06-07,-9,-6,-15,-6,8,6
