country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
LV,Latvia,,,,,,2020-02-15,4,4,1,6,-1,-1
LV,Latvia,,,,,,2020-02-16,5,5,7,5,0,-1
LV,Latvia,,,,,,2020-02-17,0,-1,-2,0,1,1
LV,Latvia,,,,,,2020-02-18,1,2,6,0,2,0
LV,Latvia,,,,,,2020-02-19,0,-1,3,0,2,0
LV,Latvia,,,,,,2020-02-20,1,2,12,3,2,0
LV,Latvia,,,,,,2020-02-21,4,1,-4,2,1,0
LV,Latvia,,,,,,2020-02-22,-3,-3,-26,-3,-1,1
LV,Latvia,,,,,,2020-02-23,7,7,10,5,1,-1
LV,Latvia,,,,,,2020-02-24,1,0,8,4,2,1
LV,Latvia,,,,,,2020-02-25,-1,0,0,-1,3,0
LV,Latvia,,,,,,2020-02-26,3,2,9,2,2,0
LV,Latvia,,,,,,2020-02-27,-2,0,-7,0,2,1
LV,Latvia,,,,,,2020-02-28,2,2,0,0,1,0
LV,Latvia,,,,,,2020-02-29,1,4,15,8,4,0
LV,Latvia,,,,,,2020-03-01,4,8,38,9,3,-1
LV,Latvia,,,,,,2020-03-02,-2,0,6,2,2,1
LV,Latvia,,,,,,2020-03-03,-1,2,7,-1,2,0
LV,Latvia,,,,,,2020-03-04,-1,-1,-1,-1,1,1
LV,Latvia,,,,,,2020-03-05,2,4,7,2,2,0
LV,Latvia,,,,,,2020-03-06,7,7,26,5,2,-1
LV,Latvia,,,,,,2020-03-07,8,11,6,8,3,-1
LV,Latvia,,,,,,2020-03-08,25,31,83,26,7,-4
LV,Latvia,,,,,,2020-03-09,2,2,14,3,1,1
LV,Latvia,,,,,,2020-03-10,4,5,8,0,2,0
LV,Latvia,,,,,,2020-03-11,2,3,-1,-1,0,1
LV,Latvia,,,,,,2020-03-12,3,14,-7,-3,0,1
LV,Latvia,,,,,,2020-03-13,-8,12,-12,-18,-19,7
LV,Latvia,,,,,,2020-03-14,-25,1,-22,-21,-9,6
LV,Latvia,,,,,,2020-03-15,-17,12,56,-6,-8,2
LV,Latvia,,,,,,2020-03-16,-24,-7,-18,-27,-30,12
LV,Latvia,,,,,,2020-03-17,-25,-5,26,-33,-34,12
LV,Latvia,,,,,,2020-03-18,-33,-13,-14,-42,-37,14
LV,Latvia,,,,,,2020-03-19,-30,-11,29,-36,-38,14
LV,Latvia,,,,,,2020-03-20,-34,-14,3,-40,-38,15
LV,Latvia,,,,,,2020-03-21,-39,-13,10,-32,-18,8
LV,Latvia,,,,,,2020-03-22,-35,-9,47,-31,-20,5
LV,Latvia,,,,,,2020-03-23,-34,-17,9,-40,-39,15
LV,Latvia,,,,,,2020-03-24,-34,-15,16,-39,-40,15
LV,Latvia,,,,,,2020-03-25,-31,-13,34,-36,-41,14
LV,Latvia,,,,,,2020-03-26,-33,-14,36,-36,-41,15
LV,Latvia,,,,,,2020-03-27,-32,-11,35,-36,-40,15
LV,Latvia,,,,,,2020-03-28,-40,-10,47,-23,-23,4
LV,Latvia,,,,,,2020-03-29,-50,-22,-18,-48,-25,7
LV,Latvia,,,,,,2020-03-30,-38,-22,-11,-46,-41,16
LV,Latvia,,,,,,2020-03-31,-38,-19,5,-45,-42,16
LV,Latvia,,,,,,2020-04-01,-40,-22,-8,-47,-43,17
LV,Latvia,,,,,,2020-04-02,-42,-24,-22,-50,-44,18
LV,Latvia,,,,,,2020-04-03,-38,-19,-16,-48,-43,18
LV,Latvia,,,,,,2020-04-04,-44,-15,-1,-37,-26,9
LV,Latvia,,,,,,2020-04-05,-36,-6,71,-26,-24,4
LV,Latvia,,,,,,2020-04-06,-29,-14,38,-37,-42,14
LV,Latvia,,,,,,2020-04-07,-25,-7,61,-34,-42,12
LV,Latvia,,,,,,2020-04-08,-25,-8,49,-35,-42,12
LV,Latvia,,,,,,2020-04-09,-21,0,2,-40,-43,14
LV,Latvia,,,,,,2020-04-10,-37,-11,36,-47,-77,23
LV,Latvia,,,,,,2020-04-11,-39,-6,22,-33,-31,7
LV,Latvia,,,,,,2020-04-12,-53,-20,3,-44,-34,7
LV,Latvia,,,,,,2020-04-13,-52,-33,-7,-62,-82,26
LV,Latvia,,,,,,2020-04-14,-34,-18,-25,-50,-41,16
LV,Latvia,,,,,,2020-04-15,-30,-14,-1,-44,-42,16
LV,Latvia,,,,,,2020-04-16,-33,-15,-14,-46,-42,17
LV,Latvia,,,,,,2020-04-17,-29,-9,-8,-45,-41,16
LV,Latvia,,,,,,2020-04-18,-37,-10,7,-33,-20,7
LV,Latvia,,,,,,2020-04-19,-36,-10,52,-32,-20,4
LV,Latvia,,,,,,2020-04-20,-29,-17,16,-41,-40,14
LV,Latvia,,,,,,2020-04-21,-26,-12,42,-37,-39,12
LV,Latvia,,,,,,2020-04-22,-25,-11,58,-33,-39,11
LV,Latvia,,,,,,2020-04-23,-27,-12,42,-35,-39,12
LV,Latvia,,,,,,2020-04-24,-27,-10,19,-38,-39,13
LV,Latvia,,,,,,2020-04-25,-33,-8,26,-28,-19,4
LV,Latvia,,,,,,2020-04-26,-32,-7,47,-31,-19,3
LV,Latvia,,,,,,2020-04-27,-25,-13,24,-38,-38,13
LV,Latvia,,,,,,2020-04-28,-26,-11,19,-38,-38,11
LV,Latvia,,,,,,2020-04-29,-25,-10,22,-36,-38,12
LV,Latvia,,,,,,2020-04-30,-15,1,40,-30,-38,10
LV,Latvia,,,,,,2020-05-01,-34,-15,91,-40,-75,17
LV,Latvia,,,,,,2020-05-02,-40,-16,8,-37,-25,6
LV,Latvia,,,,,,2020-05-03,-26,-1,95,-23,-15,0
LV,Latvia,,,,,,2020-05-04,-35,-17,120,-41,-78,17
LV,Latvia,,,,,,2020-05-05,-21,-7,37,-34,-36,11
LV,Latvia,,,,,,2020-05-06,-18,-3,48,-30,-36,10
LV,Latvia,,,,,,2020-05-07,-20,-3,26,-32,-36,11
LV,Latvia,,,,,,2020-05-08,-16,2,40,-29,-34,10
LV,Latvia,,,,,,2020-05-09,-20,8,67,-13,-10,0
LV,Latvia,,,,,,2020-05-10,-9,20,153,-4,-5,-5
LV,Latvia,,,,,,2020-05-11,-23,-10,-21,-42,-36,13
LV,Latvia,,,,,,2020-05-12,-17,-1,21,-32,-34,11
LV,Latvia,,,,,,2020-05-13,-18,-4,6,-35,-33,11
LV,Latvia,,,,,,2020-05-14,-18,-3,18,-31,-33,10
LV,Latvia,,,,,,2020-05-15,-16,-1,11,-32,-33,10
LV,Latvia,,,,,,2020-05-16,-24,-3,-8,-28,-10,4
LV,Latvia,,,,,,2020-05-17,-18,1,29,-26,-7,1
LV,Latvia,,,,,,2020-05-18,-13,-2,35,-26,-31,9
LV,Latvia,,,,,,2020-05-19,-14,-1,34,-28,-31,9
LV,Latvia,,,,,,2020-05-20,-12,-1,31,-28,-31,9
LV,Latvia,,,,,,2020-05-21,-16,-2,8,-30,-31,11
LV,Latvia,,,,,,2020-05-22,-9,4,51,-23,-29,7
LV,Latvia,,,,,,2020-05-23,-15,5,93,-6,-3,-4
LV,Latvia,,,,,,2020-05-24,-17,2,44,-23,-3,-1
LV,Latvia,,,,,,2020-05-25,-10,-1,35,-25,-30,8
LV,Latvia,,,,,,2020-05-26,-5,6,89,-19,-28,5
LV,Latvia,,,,,,2020-05-27,-6,4,89,-17,-28,5
LV,Latvia,,,,,,2020-05-28,-7,5,49,-20,-28,7
LV,Latvia,,,,,,2020-05-29,-4,8,60,-19,-27,5
LV,Latvia,,,,,,2020-05-30,-12,6,78,-8,3,-4
LV,Latvia,,,,,,2020-05-31,-3,13,135,-4,8,-6
LV,Latvia,,,,,,2020-06-01,-6,2,49,-20,-27,6
LV,Latvia,,,,,,2020-06-02,-5,5,77,-16,-26,4
LV,Latvia,,,,,,2020-06-03,-6,4,64,-18,-27,5
LV,Latvia,,,,,,2020-06-04,-4,7,62,-16,-26,5
LV,Latvia,,,,,,2020-06-05,-2,10,84,-14,-26,2
LV,Latvia,,,,,,2020-06-06,-9,8,66,-8,3,-3
LV,Latvia,,,,,,2020-06-07,-5,10,109,-7,8,-5
LV,Latvia,,,,,,2020-06-08,-7,2,33,-21,-27,6
LV,Latvia,,,,,,2020-06-09,-3,8,42,-19,-26,4
LV,Latvia,,,,,,2020-06-10,2,10,73,-11,-25,3
LV,Latvia,,,,,,2020-06-11,-1,8,59,-15,-26,4
LV,Latvia,,,,,,2020-06-12,2,10,75,-13,-24,2
LV,Latvia,,,,,,2020-06-13,0,16,104,6,80,-9
LV,Latvia,,,,,,2020-06-14,1,14,107,-7,11,-6
LV,Latvia,,,,,,2020-06-15,1,7,36,-16,-27,5
LV,Latvia,,,,,,2020-06-16,7,15,112,-5,-25,1
LV,Latvia,,,,,,2020-06-17,8,16,138,-2,-25,0
LV,Latvia,,,,,,2020-06-18,4,14,120,-5,-26,1
LV,Latvia,,,,,,2020-06-19,4,15,119,-6,-25,0
LV,Latvia,,,,,,2020-06-20,-1,16,119,4,17,-8
LV,Latvia,,,,,,2020-06-21,13,28,204,12,20,-10
LV,Latvia,,,,,,2020-06-22,14,32,195,-10,-65,4
LV,Latvia,,,,,,2020-06-23,-17,16,235,-18,-77,3
LV,Latvia,,,,,,2020-06-24,-49,-30,199,-33,-81,-1
LV,Latvia,,,,,,2020-06-25,-1,10,132,-11,-36,2
LV,Latvia,,,,,,2020-06-26,0,9,153,-9,-33,2
LV,Latvia,,,,,,2020-06-27,-7,10,162,3,7,-6
LV,Latvia,,,,,,2020-06-28,2,18,211,6,13,-8
LV,Latvia,,,,,,2020-06-29,4,11,76,-10,-28,3
LV,Latvia,,,,,,2020-06-30,3,10,55,-12,-29,4
LV,Latvia,,,,,,2020-07-01,5,10,86,-8,-28,3
LV,Latvia,,,,,,2020-07-02,4,10,84,-7,-28,3
LV,Latvia,,,,,,2020-07-03,5,10,108,-7,-28,1
LV,Latvia,,,,,,2020-07-04,0,10,118,3,5,-5
LV,Latvia,,,,,,2020-07-05,6,13,124,-2,6,-5
LV,Latvia,,,,,,2020-07-06,11,12,108,-6,-31,3
LV,Latvia,,,,,,2020-07-07,10,15,110,-5,-31,2
LV,Latvia,,,,,,2020-07-08,8,11,97,-8,-30,2
LV,Latvia,,,,,,2020-07-09,7,13,96,-6,-30,2
LV,Latvia,,,,,,2020-07-10,6,12,82,-10,-31,3
LV,Latvia,,,,,,2020-07-11,1,12,112,3,3,-5
LV,Latvia,,,,,,2020-07-12,9,18,166,7,11,-8
LV,Latvia,,,,,,2020-07-13,11,13,113,-4,-32,2
LV,Latvia,,,,,,2020-07-14,12,16,157,-2,-32,1
LV,Latvia,,,,,,2020-07-15,14,16,172,1,-31,0
LV,Latvia,,,,,,2020-07-16,12,17,157,0,-31,0
LV,Latvia,,,,,,2020-07-17,12,15,175,-1,-32,-2
LV,Latvia,,,,,,2020-07-18,5,15,210,14,2,-10
LV,Latvia,,,,,,2020-07-19,14,22,250,16,9,-12
LV,Latvia,,,,,,2020-07-20,12,15,159,-2,-34,1
LV,Latvia,,,,,,2020-07-21,11,14,120,-6,-34,2
LV,Latvia,,,,,,2020-07-22,11,13,106,-6,-33,3
LV,Latvia,,,,,,2020-07-23,7,11,93,-8,-33,4
LV,Latvia,,,,,,2020-07-24,5,10,76,-11,-33,3
LV,Latvia,,,,,,2020-07-25,1,11,125,3,1,-5
LV,Latvia,,,,,,2020-07-26,14,22,237,18,11,-11
LV,Latvia,,,,,,2020-07-27,9,12,127,-4,-34,2
LV,Latvia,,,,,,2020-07-28,10,13,167,-3,-33,2
LV,Latvia,,,,,,2020-07-29,9,11,133,-5,-33,2
LV,Latvia,,,,,,2020-07-30,5,8,76,-10,-34,4
LV,Latvia,,,,,,2020-07-31,6,10,109,-10,-33,2
LV,Latvia,,,,,,2020-08-01,2,11,171,7,2,-7
LV,Latvia,,,,,,2020-08-02,11,19,225,14,9,-10
LV,Latvia,,,,,,2020-08-03,7,10,105,-6,-32,3
LV,Latvia,,,,,,2020-08-04,7,10,83,-10,-33,4
LV,Latvia,,,,,,2020-08-05,13,15,159,0,-31,1
LV,Latvia,,,,,,2020-08-06,12,15,165,0,-31,1
LV,Latvia,,,,,,2020-08-07,11,15,190,0,-32,-2
LV,Latvia,,,,,,2020-08-08,5,14,221,15,-1,-10
LV,Latvia,,,,,,2020-08-09,14,23,282,20,7,-13
LV,Latvia,,,,,,2020-08-10,14,16,154,0,-32,1
LV,Latvia,,,,,,2020-08-11,13,15,162,0,-31,0
LV,Latvia,,,,,,2020-08-12,13,14,149,1,-31,0
LV,Latvia,,,,,,2020-08-13,9,12,102,-4,-32,2
LV,Latvia,,,,,,2020-08-14,12,14,160,-1,-31,-1
LV,Latvia,,,,,,2020-08-15,9,15,223,17,2,-9
LV,Latvia,,,,,,2020-08-16,17,23,290,24,8,-12
LV,Latvia,,,,,,2020-08-17,13,16,157,0,-31,1
LV,Latvia,,,,,,2020-08-18,14,17,181,3,-29,0
LV,Latvia,,,,,,2020-08-19,14,15,188,4,-30,0
LV,Latvia,,,,,,2020-08-20,13,15,162,1,-30,0
LV,Latvia,,,,,,2020-08-21,11,14,180,0,-31,-1
LV,Latvia,,,,,,2020-08-22,3,10,136,3,-2,-6
LV,Latvia,,,,,,2020-08-23,13,17,161,6,6,-8
LV,Latvia,,,,,,2020-08-24,10,11,103,-4,-29,2
LV,Latvia,,,,,,2020-08-25,10,13,85,-5,-29,2
LV,Latvia,,,,,,2020-08-26,12,14,106,0,-28,1
LV,Latvia,,,,,,2020-08-27,10,14,104,-1,-28,2
LV,Latvia,,,,,,2020-08-28,10,14,137,-2,-29,0
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-15,7,-6,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-16,-8,,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-17,2,-6,,,7,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-18,7,2,,,4,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-19,-2,0,,,5,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-20,2,0,,,3,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-21,11,2,,,4,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-22,1,-2,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-23,8,-2,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-24,11,-6,,,7,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-25,0,-2,,,0,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-26,14,-2,,,5,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-27,-3,4,,,9,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-28,0,-2,,,6,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-02-29,6,6,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-01,10,,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-02,7,9,,,8,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-03,3,4,,,7,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-04,0,4,,,4,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-05,0,-2,,,5,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-06,1,4,,,3,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-07,16,7,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-08,44,,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-09,13,-4,,,4,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-10,9,2,,,1,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-11,10,-7,,,1,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-12,17,,,,1,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-13,9,4,,,-22,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-14,-11,-13,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-15,1,-11,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-16,-6,-11,,,-33,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-17,-17,-15,,,-41,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-18,-15,-20,,,-43,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-19,-6,-30,,,-47,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-20,-11,-34,,,-44,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-21,-5,-28,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-22,-18,-39,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-23,-6,-36,,,-43,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-24,-16,-35,,,-49,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-25,-7,-30,,,-47,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-26,-10,-33,,,-47,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-27,-8,-30,,,-44,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-28,-9,-20,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-29,-39,-48,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-30,-28,-45,,,-45,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-03-31,-24,-28,,,-43,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-01,-15,-39,,,-47,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-02,-24,-35,,,-49,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-03,-21,-25,,,-49,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-04,-22,-35,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-05,-21,-30,,,,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-06,,,,,-42,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-07,,,,,-46,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-08,,,,,-47,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-09,,,,,-45,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-10,,,,,-76,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-13,,,,,-80,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-14,,,,,-45,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-15,,,,,-47,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-16,,,,,-47,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-17,,,,,-44,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-20,,,,,-42,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-21,,,,,-41,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-22,,,,,-43,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-23,,,,,-46,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-24,,,,,-42,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-27,,,,,-40,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-28,,,,,-41,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-29,,,,,-44,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-04-30,,,,,-42,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-01,,,,,-75,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-04,,,,,-80,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-05,,,,,-36,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-06,,,,,-38,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-07,,,,,-40,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-08,,,,,-37,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-11,,,,,-37,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-12,,,,,-37,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-13,,,,,-38,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-14,,,,,-41,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-15,,,,,-38,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-18,,,,,-34,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-19,,,,,-36,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-20,,,,,-38,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-21,,,,,-34,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-22,,,,,-34,
LV,Latvia,Ādaži Municipality,,,LV-011,,2020-05-25,,,,,-34,
