country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TZ,Tanzania,,,,,,2020-02-15,-3,-3,3,-3,2,1
TZ,Tanzania,,,,,,2020-02-16,-3,-3,1,-1,2,0
TZ,Tanzania,,,,,,2020-02-17,-5,-4,-1,-2,1,1
TZ,Tanzania,,,,,,2020-02-18,-1,-1,0,-1,0,1
TZ,Tanzania,,,,,,2020-02-19,-1,-2,-2,-2,0,1
TZ,Tanzania,,,,,,2020-02-20,0,0,-1,1,0,1
TZ,Tanzania,,,,,,2020-02-21,-2,-7,-3,-2,-1,1
TZ,Tanzania,,,,,,2020-02-22,-2,-7,-4,-3,1,0
TZ,Tanzania,,,,,,2020-02-23,-11,-17,-11,-12,-6,0
TZ,Tanzania,,,,,,2020-02-24,-4,-4,0,-2,1,1
TZ,Tanzania,,,,,,2020-02-25,0,-3,-3,0,-1,2
TZ,Tanzania,,,,,,2020-02-26,1,-2,-1,2,-1,1
TZ,Tanzania,,,,,,2020-02-27,2,3,0,6,0,1
TZ,Tanzania,,,,,,2020-02-28,-1,-1,-2,4,-1,1
TZ,Tanzania,,,,,,2020-02-29,2,3,0,8,0,-1
TZ,Tanzania,,,,,,2020-03-01,3,0,0,5,-2,0
TZ,Tanzania,,,,,,2020-03-02,-4,-1,-1,4,-2,2
TZ,Tanzania,,,,,,2020-03-03,0,1,4,4,-1,1
TZ,Tanzania,,,,,,2020-03-04,-4,-2,0,1,-3,3
TZ,Tanzania,,,,,,2020-03-05,3,5,4,7,-1,1
TZ,Tanzania,,,,,,2020-03-06,-2,-1,5,3,-2,1
TZ,Tanzania,,,,,,2020-03-07,0,2,2,3,0,0
TZ,Tanzania,,,,,,2020-03-08,7,0,3,3,-2,0
TZ,Tanzania,,,,,,2020-03-09,-6,-1,3,2,-2,2
TZ,Tanzania,,,,,,2020-03-10,-3,1,4,2,-3,2
TZ,Tanzania,,,,,,2020-03-11,0,3,3,4,-2,1
TZ,Tanzania,,,,,,2020-03-12,-1,2,4,4,-1,1
TZ,Tanzania,,,,,,2020-03-13,-4,-2,3,0,-3,1
TZ,Tanzania,,,,,,2020-03-14,-4,-1,0,-1,-2,0
TZ,Tanzania,,,,,,2020-03-15,-5,-3,-2,-1,-4,1
TZ,Tanzania,,,,,,2020-03-16,-6,5,0,1,-2,1
TZ,Tanzania,,,,,,2020-03-17,-6,8,-2,1,-3,1
TZ,Tanzania,,,,,,2020-03-18,-6,8,-2,3,-6,1
TZ,Tanzania,,,,,,2020-03-19,-7,5,-3,5,-9,2
TZ,Tanzania,,,,,,2020-03-20,-11,-3,-3,-3,-10,4
