country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
VN,Vietnam,,,,,,2020-02-15,-6,-4,-11,-9,-4,7
VN,Vietnam,,,,,,2020-02-16,-9,-7,-9,-11,-7,7
VN,Vietnam,,,,,,2020-02-17,-9,-7,-7,-11,5,6
VN,Vietnam,,,,,,2020-02-18,-11,-4,-8,-9,7,6
VN,Vietnam,,,,,,2020-02-19,-9,-9,-9,-12,7,4
VN,Vietnam,,,,,,2020-02-20,-12,-10,-11,-15,5,3
VN,Vietnam,,,,,,2020-02-21,-7,-9,-10,-12,-5,7
VN,Vietnam,,,,,,2020-02-22,-7,-3,-11,-9,-3,7
VN,Vietnam,,,,,,2020-02-23,-9,-6,-6,-12,-5,6
VN,Vietnam,,,,,,2020-02-24,-7,-5,-2,-10,6,5
VN,Vietnam,,,,,,2020-02-25,-10,-4,-5,-9,9,5
VN,Vietnam,,,,,,2020-02-26,-10,-9,-8,-11,8,3
VN,Vietnam,,,,,,2020-02-27,-11,-9,-9,-13,7,2
VN,Vietnam,,,,,,2020-02-28,-6,-8,-7,-9,-3,6
VN,Vietnam,,,,,,2020-02-29,-5,-3,-9,-5,-2,6
VN,Vietnam,,,,,,2020-03-01,-5,-3,-2,-5,-3,5
VN,Vietnam,,,,,,2020-03-02,-8,-5,-4,-9,12,5
VN,Vietnam,,,,,,2020-03-03,-12,-6,-10,-10,14,5
VN,Vietnam,,,,,,2020-03-04,-14,-15,-17,-17,11,5
VN,Vietnam,,,,,,2020-03-05,-11,-8,-12,-14,11,2
VN,Vietnam,,,,,,2020-03-06,-3,-5,-9,-9,3,5
VN,Vietnam,,,,,,2020-03-07,-7,4,-12,-9,4,7
VN,Vietnam,,,,,,2020-03-08,-4,2,-4,-11,-2,6
VN,Vietnam,,,,,,2020-03-09,-12,-5,-6,-15,10,6
VN,Vietnam,,,,,,2020-03-10,-15,-5,-11,-15,13,6
VN,Vietnam,,,,,,2020-03-11,-14,-9,-12,-17,11,4
VN,Vietnam,,,,,,2020-03-12,-18,-10,-13,-21,8,3
VN,Vietnam,,,,,,2020-03-13,-15,-12,-15,-21,-2,8
VN,Vietnam,,,,,,2020-03-14,-18,-9,-21,-21,0,9
VN,Vietnam,,,,,,2020-03-15,-19,-10,-16,-23,-5,9
VN,Vietnam,,,,,,2020-03-16,-18,-10,-12,-23,8,8
