country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
JM,Jamaica,,,,,,2020-02-15,-1,-1,-4,0,4,1
JM,Jamaica,,,,,,2020-02-16,1,-2,31,5,3,0
JM,Jamaica,,,,,,2020-02-17,-4,-1,-11,1,3,1
JM,Jamaica,,,,,,2020-02-18,-4,0,-11,0,2,0
JM,Jamaica,,,,,,2020-02-19,-3,-1,-8,2,2,1
JM,Jamaica,,,,,,2020-02-20,-3,0,-6,1,1,0
JM,Jamaica,,,,,,2020-02-21,-4,-4,-4,-1,2,1
JM,Jamaica,,,,,,2020-02-22,-4,-4,-6,-1,3,1
JM,Jamaica,,,,,,2020-02-23,-3,-4,-4,0,3,1
JM,Jamaica,,,,,,2020-02-24,-2,0,-5,0,2,1
JM,Jamaica,,,,,,2020-02-25,13,15,0,8,-1,-2
JM,Jamaica,,,,,,2020-02-26,-27,-47,1,-22,-64,18
JM,Jamaica,,,,,,2020-02-27,9,11,8,4,-9,2
JM,Jamaica,,,,,,2020-02-28,2,5,-2,1,-8,3
JM,Jamaica,,,,,,2020-02-29,1,2,-8,3,0,1
JM,Jamaica,,,,,,2020-03-01,2,4,-6,3,3,0
JM,Jamaica,,,,,,2020-03-02,1,6,-5,2,2,0
JM,Jamaica,,,,,,2020-03-03,0,7,-5,1,3,0
JM,Jamaica,,,,,,2020-03-04,1,6,-5,2,3,0
JM,Jamaica,,,,,,2020-03-05,0,5,-6,0,2,0
JM,Jamaica,,,,,,2020-03-06,-2,4,-5,1,2,0
JM,Jamaica,,,,,,2020-03-07,-1,3,0,3,3,0
JM,Jamaica,,,,,,2020-03-08,-3,2,-9,-2,1,1
JM,Jamaica,,,,,,2020-03-09,-6,0,-10,-3,1,1
JM,Jamaica,,,,,,2020-03-10,-1,19,-7,0,1,1
JM,Jamaica,,,,,,2020-03-11,-2,19,-10,-4,1,2
JM,Jamaica,,,,,,2020-03-12,-6,19,-10,-6,-3,3
JM,Jamaica,,,,,,2020-03-13,-16,13,-17,-15,-15,9
JM,Jamaica,,,,,,2020-03-14,-23,1,-20,-17,-8,8
JM,Jamaica,,,,,,2020-03-15,-35,-17,-28,-26,-10,7
JM,Jamaica,,,,,,2020-03-16,-24,-8,-28,-26,-22,13
JM,Jamaica,,,,,,2020-03-17,-25,-7,-31,-27,-25,13
JM,Jamaica,,,,,,2020-03-18,-33,-18,-39,-31,-33,17
JM,Jamaica,,,,,,2020-03-19,-34,-19,-37,-34,-35,18
JM,Jamaica,,,,,,2020-03-20,-34,-20,-40,-30,-33,19
JM,Jamaica,,,,,,2020-03-21,-37,-17,-39,-27,-21,12
JM,Jamaica,,,,,,2020-03-22,-49,-30,-47,-42,-25,10
JM,Jamaica,,,,,,2020-03-23,-35,-23,-42,-36,-34,18
JM,Jamaica,,,,,,2020-03-24,-36,-23,-45,-37,-37,18
JM,Jamaica,,,,,,2020-03-25,-35,-21,-44,-37,-36,18
JM,Jamaica,,,,,,2020-03-26,-36,-20,-41,-38,-38,19
JM,Jamaica,,,,,,2020-03-27,-35,-19,-41,-39,-35,20
JM,Jamaica,,,,,,2020-03-28,-40,-23,-44,-39,-26,14
JM,Jamaica,,,,,,2020-03-29,-53,-36,-50,-50,-29,12
JM,Jamaica,,,,,,2020-03-30,-37,-26,-45,-42,-37,19
JM,Jamaica,,,,,,2020-03-31,-36,-20,-45,-40,-39,19
JM,Jamaica,,,,,,2020-04-01,-45,-31,-51,-46,-41,22
JM,Jamaica,,,,,,2020-04-02,-46,-32,-50,-47,-43,23
JM,Jamaica,,,,,,2020-04-03,-46,-31,-49,-47,-39,24
JM,Jamaica,,,,,,2020-04-04,-47,-31,-48,-45,-30,16
JM,Jamaica,,,,,,2020-04-05,-58,-39,-54,-55,-33,13
JM,Jamaica,,,,,,2020-04-06,-42,-31,-47,-47,-39,21
JM,Jamaica,,,,,,2020-04-07,-42,-29,-49,-44,-42,21
JM,Jamaica,,,,,,2020-04-08,-40,-25,-46,-42,-40,20
JM,Jamaica,,,,,,2020-04-09,-28,3,-34,-29,-40,17
JM,Jamaica,,,,,,2020-04-10,-84,-83,-72,-75,-80,40
JM,Jamaica,,,,,,2020-04-11,-57,-39,-57,-53,-42,20
JM,Jamaica,,,,,,2020-04-12,-66,-43,-63,-62,-42,15
JM,Jamaica,,,,,,2020-04-13,-81,-80,-70,-75,-80,38
JM,Jamaica,,,,,,2020-04-14,-34,-18,-44,-39,-39,18
JM,Jamaica,,,,,,2020-04-15,-45,-20,-50,-48,-49,24
JM,Jamaica,,,,,,2020-04-16,-52,-32,-52,-57,-51,26
JM,Jamaica,,,,,,2020-04-17,-53,-32,-52,-57,-50,29
JM,Jamaica,,,,,,2020-04-18,-47,-23,-47,-41,-34,16
JM,Jamaica,,,,,,2020-04-19,-69,-55,-64,-67,-40,16
JM,Jamaica,,,,,,2020-04-20,-54,-45,-54,-58,-50,26
JM,Jamaica,,,,,,2020-04-21,-55,-43,-57,-57,-50,25
JM,Jamaica,,,,,,2020-04-22,-50,-34,-56,-49,-49,25
JM,Jamaica,,,,,,2020-04-23,-56,-46,-57,-58,-52,27
JM,Jamaica,,,,,,2020-04-24,-49,-33,-53,-49,-47,27
JM,Jamaica,,,,,,2020-04-25,-47,-31,-50,-44,-34,17
