country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
AW,Aruba,,,,,,2020-07-11,-23,2,-3,-42,-20,8
AW,Aruba,,,,,,2020-07-12,-30,-18,-10,-47,-26,7
AW,Aruba,,,,,,2020-07-13,-25,-6,1,-35,-27,11
AW,Aruba,,,,,,2020-07-14,-26,-9,-7,-37,-26,12
AW,Aruba,,,,,,2020-07-15,-23,-9,-11,-36,-26,12
AW,Aruba,,,,,,2020-07-16,-25,-11,-10,-38,-27,12
AW,Aruba,,,,,,2020-07-17,-18,-3,1,-32,-25,10
AW,Aruba,,,,,,2020-07-18,-22,-3,1,-42,-19,8
AW,Aruba,,,,,,2020-07-19,-24,-14,6,-44,-22,5
AW,Aruba,,,,,,2020-07-20,-22,-6,8,-34,-30,11
AW,Aruba,,,,,,2020-07-21,-22,-9,-2,-37,-28,11
AW,Aruba,,,,,,2020-07-22,-21,-7,-8,-34,-26,11
AW,Aruba,,,,,,2020-07-23,-19,-6,-4,-38,-27,11
AW,Aruba,,,,,,2020-07-24,-13,5,8,-33,-25,9
AW,Aruba,,,,,,2020-07-25,-26,-5,-20,-47,-21,10
AW,Aruba,,,,,,2020-07-26,-29,-13,-14,-47,-22,7
AW,Aruba,,,,,,2020-07-27,-15,-1,9,-31,-29,11
AW,Aruba,,,,,,2020-07-28,-15,-4,0,-35,-27,10
AW,Aruba,,,,,,2020-07-29,-16,-5,-8,-34,-28,10
AW,Aruba,,,,,,2020-07-30,-17,-5,-2,-36,-28,9
AW,Aruba,,,,,,2020-07-31,-10,6,11,-26,-25,7
AW,Aruba,,,,,,2020-08-01,-12,10,8,-33,-18,4
AW,Aruba,,,,,,2020-08-02,-17,-5,12,-29,-19,3
AW,Aruba,,,,,,2020-08-03,-13,0,11,-30,-29,10
AW,Aruba,,,,,,2020-08-04,-19,0,-1,-36,-27,11
AW,Aruba,,,,,,2020-08-05,-25,2,-12,-36,-30,13
AW,Aruba,,,,,,2020-08-06,-32,-2,-18,-44,-32,15
AW,Aruba,,,,,,2020-08-07,-35,-2,-16,-42,-32,16
AW,Aruba,,,,,,2020-08-08,-41,-4,-24,-51,-24,14
AW,Aruba,,,,,,2020-08-09,-45,-20,-19,-52,-27,
AW,Aruba,,,,,,2020-08-10,-33,-7,-10,-43,-33,16
AW,Aruba,,,,,,2020-08-11,-33,-10,-14,-41,-32,16
AW,Aruba,,,,,,2020-08-12,-35,-10,-20,-41,-32,17
AW,Aruba,,,,,,2020-08-13,-35,-11,-15,-40,-32,16
AW,Aruba,,,,,,2020-08-14,-33,-8,-10,-39,-29,15
AW,Aruba,,,,,,2020-08-15,-35,-5,-13,-47,-21,13
AW,Aruba,,,,,,2020-08-16,-41,-20,-11,-51,-24,10
AW,Aruba,,,,,,2020-08-17,-29,-11,0,-42,-30,14
AW,Aruba,,,,,,2020-08-18,-36,-16,-19,-45,-28,16
AW,Aruba,,,,,,2020-08-19,-35,-16,-18,-44,-30,16
AW,Aruba,,,,,,2020-08-20,-34,-15,-12,-46,-28,15
AW,Aruba,,,,,,2020-08-21,-25,-1,-6,-40,-24,13
AW,Aruba,,,,,,2020-08-22,-31,-1,-15,-49,-21,11
AW,Aruba,,,,,,2020-08-23,-36,-15,-4,-52,-23,9
AW,Aruba,,,,,,2020-08-24,-26,-8,-2,-42,-26,13
AW,Aruba,,,,,,2020-08-25,-25,-8,-6,-45,-26,13
AW,Aruba,,,,,,2020-08-26,-27,-8,-14,-43,-26,14
AW,Aruba,,,,,,2020-08-27,-27,-11,-14,-49,-26,13
AW,Aruba,,,,,,2020-08-28,-24,-2,-7,-43,-25,12
