open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
FJI,FJ,Fiji,,,,,,2020-02-15,4,1,1,4,4,1
FJI,FJ,Fiji,,,,,,2020-02-16,2,1,0,3,2,2
FJI,FJ,Fiji,,,,,,2020-02-17,-4,-3,-3,-2,9,0
FJI,FJ,Fiji,,,,,,2020-02-18,-2,-5,-4,6,8,1
FJI,FJ,Fiji,,,,,,2020-02-19,-2,-4,-2,4,8,0
FJI,FJ,Fiji,,,,,,2020-02-20,2,1,0,0,9,0
FJI,FJ,Fiji,,,,,,2020-02-21,2,2,-1,10,11,0
FJI,FJ,Fiji,,,,,,2020-02-22,0,-1,-1,7,5,2
FJI,FJ,Fiji,,,,,,2020-02-23,3,6,2,2,4,1
FJI,FJ,Fiji,,,,,,2020-02-24,-2,-6,0,0,9,0
FJI,FJ,Fiji,,,,,,2020-02-25,2,-7,2,5,9,-1
FJI,FJ,Fiji,,,,,,2020-02-26,1,-6,-2,4,8,-1
FJI,FJ,Fiji,,,,,,2020-02-27,1,-8,-2,-1,9,1
FJI,FJ,Fiji,,,,,,2020-02-28,3,-3,-3,6,12,0
FJI,FJ,Fiji,,,,,,2020-02-29,4,-1,0,2,8,0
FJI,FJ,Fiji,,,,,,2020-03-01,4,0,1,-1,6,0
FJI,FJ,Fiji,,,,,,2020-03-02,-3,-7,-6,-2,11,1
FJI,FJ,Fiji,,,,,,2020-03-03,2,-7,-2,4,11,0
FJI,FJ,Fiji,,,,,,2020-03-04,1,-6,-3,2,10,1
FJI,FJ,Fiji,,,,,,2020-03-05,9,0,0,2,10,1
FJI,FJ,Fiji,,,,,,2020-03-06,9,0,-3,6,14,1
FJI,FJ,Fiji,,,,,,2020-03-07,11,1,-2,5,8,0
FJI,FJ,Fiji,,,,,,2020-03-08,10,2,0,3,8,2
FJI,FJ,Fiji,,,,,,2020-03-09,0,-5,-5,0,10,1
FJI,FJ,Fiji,,,,,,2020-03-10,5,-6,-3,2,6,2
FJI,FJ,Fiji,,,,,,2020-03-11,3,-4,-6,0,9,1
FJI,FJ,Fiji,,,,,,2020-03-12,-1,-10,-10,-9,8,3
FJI,FJ,Fiji,,,,,,2020-03-13,2,-4,-7,-2,11,2
FJI,FJ,Fiji,,,,,,2020-03-14,5,-5,-7,0,7,2
FJI,FJ,Fiji,,,,,,2020-03-15,3,2,-2,-6,4,3
FJI,FJ,Fiji,,,,,,2020-03-16,-3,-6,-5,-5,9,2
FJI,FJ,Fiji,,,,,,2020-03-17,-2,-7,-7,-7,7,2
FJI,FJ,Fiji,,,,,,2020-03-18,-4,-8,-13,-5,7,3
FJI,FJ,Fiji,,,,,,2020-03-19,5,23,-9,-2,7,3
FJI,FJ,Fiji,,,,,,2020-03-20,-13,6,-15,-15,-3,11
FJI,FJ,Fiji,,,,,,2020-03-21,-26,-14,-23,-28,-11,12
FJI,FJ,Fiji,,,,,,2020-03-22,-30,-18,-18,-32,-2,11
FJI,FJ,Fiji,,,,,,2020-03-23,-19,-9,4,-26,-8,9
FJI,FJ,Fiji,,,,,,2020-03-24,-18,-8,0,-26,-10,10
FJI,FJ,Fiji,,,,,,2020-03-25,-24,-11,-3,-28,-15,12
FJI,FJ,Fiji,,,,,,2020-03-26,-28,-15,-7,-37,-17,16
FJI,FJ,Fiji,,,,,,2020-03-27,-29,-16,-10,-34,-15,17
FJI,FJ,Fiji,,,,,,2020-03-28,-34,-21,-21,-40,-15,15
FJI,FJ,Fiji,,,,,,2020-03-29,-39,-25,-13,-59,-6,12
FJI,FJ,Fiji,,,,,,2020-03-30,-33,-21,-12,-46,-22,15
FJI,FJ,Fiji,,,,,,2020-03-31,-34,-27,-14,-47,-26,15
FJI,FJ,Fiji,,,,,,2020-04-01,-32,-22,-15,-44,-23,16
FJI,FJ,Fiji,,,,,,2020-04-02,-26,-11,-16,-43,-24,16
FJI,FJ,Fiji,,,,,,2020-04-03,-47,-23,-26,-55,-41,29
FJI,FJ,Fiji,,,,,,2020-04-04,-50,-27,-31,-56,-32,22
FJI,FJ,Fiji,,,,,,2020-04-05,-52,-33,-28,-66,-17,18
FJI,FJ,Fiji,,,,,,2020-04-06,-46,-27,-22,-59,-43,24
FJI,FJ,Fiji,,,,,,2020-04-07,-39,-20,-23,-54,-42,21
FJI,FJ,Fiji,,,,,,2020-04-08,-76,-73,-36,-85,-73,23
FJI,FJ,Fiji,,,,,,2020-04-09,-42,-33,-30,-63,-50,18
FJI,FJ,Fiji,,,,,,2020-04-10,-64,-56,-37,-80,-71,35
FJI,FJ,Fiji,,,,,,2020-04-11,-47,-29,-35,-55,-36,19
FJI,FJ,Fiji,,,,,,2020-04-12,-54,-36,-31,-69,-21,16
FJI,FJ,Fiji,,,,,,2020-04-13,-66,-58,-31,-83,-73,32
FJI,FJ,Fiji,,,,,,2020-04-14,-39,-24,-23,-52,-39,20
FJI,FJ,Fiji,,,,,,2020-04-15,-43,-26,-26,-55,-40,23
FJI,FJ,Fiji,,,,,,2020-04-16,-38,-23,-21,-55,-38,23
FJI,FJ,Fiji,,,,,,2020-04-17,-30,-23,-21,-43,-26,21
FJI,FJ,Fiji,,,,,,2020-04-18,-29,-16,-23,-32,-18,15
FJI,FJ,Fiji,,,,,,2020-04-19,-38,-20,-21,-59,-14,13
FJI,FJ,Fiji,,,,,,2020-04-20,-29,-20,-17,-42,-20,14
FJI,FJ,Fiji,,,,,,2020-04-21,-28,-22,-18,-41,-22,15
FJI,FJ,Fiji,,,,,,2020-04-22,-31,-24,-20,-43,-22,16
FJI,FJ,Fiji,,,,,,2020-04-23,-30,-23,-18,-42,-21,18
