open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-15,8,6,16,3,1,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-16,7,10,28,8,-1,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-17,3,2,11,10,12,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-18,4,7,0,7,11,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-19,3,2,9,5,9,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-20,1,2,4,6,7,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-21,2,4,8,7,13,-2
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-22,5,4,28,5,0,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-23,3,7,21,9,-1,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-24,-1,1,3,5,14,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-25,5,12,8,8,12,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-26,-4,1,0,2,8,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-27,-3,0,-4,2,7,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-28,-3,0,-4,1,12,0
BIH,BA,Bosnia and Herzegovina,,,,,,2020-02-29,4,4,14,-2,2,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-01,-6,0,-2,-6,-3,1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-02,-8,-6,7,-14,-28,6
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-03,1,7,-8,5,12,-1
BIH,BA,Bosnia and Herzegovina,,,,,,2020-03-04,1,3,-3,4,9,0
