open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BLZ,BZ,Belize,,,,,,2020-02-15,10.0,4.0,18.0,19.0,4,-2.0
BLZ,BZ,Belize,,,,,,2020-02-16,8.0,1.0,11.0,16.0,1,-2.0
BLZ,BZ,Belize,,,,,,2020-02-17,3.0,-2.0,5.0,7.0,0,0.0
BLZ,BZ,Belize,,,,,,2020-02-18,4.0,-1.0,13.0,5.0,0,0.0
BLZ,BZ,Belize,,,,,,2020-02-19,0.0,-5.0,7.0,4.0,3,0.0
BLZ,BZ,Belize,,,,,,2020-02-20,3.0,1.0,30.0,10.0,-12,3.0
BLZ,BZ,Belize,,,,,,2020-02-21,0.0,-2.0,7.0,2.0,3,0.0
BLZ,BZ,Belize,,,,,,2020-02-22,0.0,1.0,10.0,10.0,2,0.0
BLZ,BZ,Belize,,,,,,2020-02-23,5.0,1.0,18.0,18.0,1,-1.0
BLZ,BZ,Belize,,,,,,2020-02-24,3.0,-1.0,3.0,5.0,1,1.0
BLZ,BZ,Belize,,,,,,2020-02-25,1.0,0.0,9.0,10.0,2,0.0
BLZ,BZ,Belize,,,,,,2020-02-26,1.0,-1.0,-1.0,7.0,3,0.0
BLZ,BZ,Belize,,,,,,2020-02-27,0.0,5.0,-2.0,8.0,0,1.0
BLZ,BZ,Belize,,,,,,2020-02-28,8.0,3.0,8.0,9.0,2,-1.0
BLZ,BZ,Belize,,,,,,2020-02-29,6.0,7.0,28.0,19.0,5,-2.0
BLZ,BZ,Belize,,,,,,2020-03-01,4.0,3.0,3.0,16.0,0,-1.0
BLZ,BZ,Belize,,,,,,2020-03-02,8.0,1.0,12.0,9.0,2,0.0
BLZ,BZ,Belize,,,,,,2020-03-03,1.0,0.0,2.0,4.0,2,0.0
