open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
GAB,GA,Gabon,,,,,,2020-02-15,0.0,-4.0,-1.0,0.0,4,1.0
GAB,GA,Gabon,,,,,,2020-02-16,-2.0,-5.0,-4.0,-2.0,0,1.0
GAB,GA,Gabon,,,,,,2020-02-17,-4.0,-8.0,-9.0,-1.0,0,1.0
GAB,GA,Gabon,,,,,,2020-02-18,-3.0,-5.0,-6.0,-2.0,4,1.0
GAB,GA,Gabon,,,,,,2020-02-19,-4.0,-9.0,-1.0,-5.0,2,2.0
GAB,GA,Gabon,,,,,,2020-02-20,-7.0,-6.0,-3.0,-5.0,3,1.0
GAB,GA,Gabon,,,,,,2020-02-21,-9.0,-11.0,-12.0,-11.0,0,4.0
GAB,GA,Gabon,,,,,,2020-02-22,-7.0,-9.0,-15.0,-8.0,3,3.0
GAB,GA,Gabon,,,,,,2020-02-23,-6.0,-9.0,-19.0,-5.0,2,2.0
GAB,GA,Gabon,,,,,,2020-02-24,-3.0,-9.0,-11.0,-5.0,2,2.0
GAB,GA,Gabon,,,,,,2020-02-25,-1.0,-5.0,-12.0,0.0,2,1.0
GAB,GA,Gabon,,,,,,2020-02-26,-7.0,-12.0,-14.0,-10.0,-2,4.0
GAB,GA,Gabon,,,,,,2020-02-27,3.0,1.0,-4.0,3.0,3,0.0
GAB,GA,Gabon,,,,,,2020-02-28,5.0,2.0,1.0,-1.0,6,0.0
GAB,GA,Gabon,,,,,,2020-02-29,1.0,2.0,-3.0,0.0,4,0.0
GAB,GA,Gabon,,,,,,2020-03-01,3.0,1.0,-4.0,-2.0,4,-1.0
GAB,GA,Gabon,,,,,,2020-03-02,2.0,2.0,-3.0,2.0,2,0.0
GAB,GA,Gabon,,,,,,2020-03-03,2.0,4.0,1.0,-3.0,4,1.0
GAB,GA,Gabon,,,,,,2020-03-04,-3.0,0.0,-6.0,-5.0,2,1.0
