open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ESP,ES,Spain,,,,,,2020-02-15,2,-1.0,26,8.0,0,-2.0
ESP,ES,Spain,,,,,,2020-02-16,2,3.0,13,5.0,-1,-2.0
ESP,ES,Spain,,,,,,2020-02-17,0,1.0,9,3.0,3,-1.0
ESP,ES,Spain,,,,,,2020-02-18,-2,0.0,5,4.0,3,0.0
ESP,ES,Spain,,,,,,2020-02-19,0,1.0,11,2.0,3,-1.0
ESP,ES,Spain,,,,,,2020-02-20,1,1.0,15,5.0,3,-1.0
ESP,ES,Spain,,,,,,2020-02-21,1,2.0,20,6.0,2,-2.0
ESP,ES,Spain,,,,,,2020-02-22,2,2.0,44,14.0,2,-2.0
ESP,ES,Spain,,,,,,2020-02-23,7,10.0,33,11.0,1,-3.0
ESP,ES,Spain,,,,,,2020-02-24,5,3.0,36,4.0,-7,0.0
ESP,ES,Spain,,,,,,2020-02-25,-2,-1.0,17,3.0,-6,1.0
ESP,ES,Spain,,,,,,2020-02-26,0,4.0,11,1.0,0,0.0
ESP,ES,Spain,,,,,,2020-02-27,4,8.0,16,6.0,1,-2.0
ESP,ES,Spain,,,,,,2020-02-28,-1,-7.0,33,2.0,-11,0.0
ESP,ES,Spain,,,,,,2020-02-29,-1,4.0,19,6.0,-1,-1.0
ESP,ES,Spain,,,,,,2020-03-01,2,6.0,6,5.0,1,-2.0
ESP,ES,Spain,,,,,,2020-03-02,-3,1.0,-7,-3.0,-3,1.0
ESP,ES,Spain,,,,,,2020-03-03,-3,3.0,-3,1.0,3,0.0
ESP,ES,Spain,,,,,,2020-03-04,0,4.0,9,2.0,3,0.0
ESP,ES,Spain,,,,,,2020-03-05,-1,2.0,2,0.0,2,0.0
ESP,ES,Spain,,,,,,2020-03-06,-2,2.0,0,0.0,-1,0.0
ESP,ES,Spain,,,,,,2020-03-07,-1,1.0,17,4.0,1,-1.0
ESP,ES,Spain,,,,,,2020-03-08,4,7.0,19,8.0,1,-2.0
ESP,ES,Spain,,,,,,2020-03-09,-1,4.0,12,0.0,3,-1.0
ESP,ES,Spain,,,,,,2020-03-10,-3,18.0,12,-1.0,2,0.0
ESP,ES,Spain,,,,,,2020-03-11,-5,17.0,17,-9.0,-2,1.0
ESP,ES,Spain,,,,,,2020-03-12,-13,27.0,1,-16.0,-5,3.0
ESP,ES,Spain,,,,,,2020-03-13,-33,33.0,-22,-32.0,-17,8.0
ESP,ES,Spain,,,,,,2020-03-14,-69,-8.0,-44,-52.0,-31,14.0
ESP,ES,Spain,,,,,,2020-03-15,-87,-49.0,-76,-71.0,-48,17.0
ESP,ES,Spain,,,,,,2020-03-16,-80,-33.0,-72,-71.0,-52,23.0
ESP,ES,Spain,,,,,,2020-03-17,-83,-39.0,-73,-74.0,-59,25.0
ESP,ES,Spain,,,,,,2020-03-18,-84,-36.0,-73,-76.0,-60,26.0
