open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ZMB,ZM,Zambia,,,,,,2020-02-15,-1,-4,-5,-5,7,4
ZMB,ZM,Zambia,,,,,,2020-02-16,-4,-4,-6,-7,2,3
ZMB,ZM,Zambia,,,,,,2020-02-17,-8,-10,-4,-8,8,3
ZMB,ZM,Zambia,,,,,,2020-02-18,-6,-7,0,-4,6,2
ZMB,ZM,Zambia,,,,,,2020-02-19,-8,-11,0,-7,4,3
ZMB,ZM,Zambia,,,,,,2020-02-20,-10,-15,-5,-8,1,3
ZMB,ZM,Zambia,,,,,,2020-02-21,-9,-12,2,-11,6,2
ZMB,ZM,Zambia,,,,,,2020-02-22,-3,-7,1,-9,5,3
ZMB,ZM,Zambia,,,,,,2020-02-23,-6,-9,-3,-11,0,3
ZMB,ZM,Zambia,,,,,,2020-02-24,-10,-13,-4,-11,5,4
ZMB,ZM,Zambia,,,,,,2020-02-25,-6,-8,-1,-7,5,3
ZMB,ZM,Zambia,,,,,,2020-02-26,-4,-6,2,-6,6,2
ZMB,ZM,Zambia,,,,,,2020-02-27,2,-2,-2,-2,6,1
ZMB,ZM,Zambia,,,,,,2020-02-28,2,-1,1,-4,8,2
ZMB,ZM,Zambia,,,,,,2020-02-29,14,9,3,2,7,1
ZMB,ZM,Zambia,,,,,,2020-03-01,13,8,2,0,7,1
ZMB,ZM,Zambia,,,,,,2020-03-02,6,6,0,0,10,1
ZMB,ZM,Zambia,,,,,,2020-03-03,5,4,4,3,10,2
ZMB,ZM,Zambia,,,,,,2020-03-04,6,4,4,1,9,2
ZMB,ZM,Zambia,,,,,,2020-03-05,7,6,7,5,10,0
ZMB,ZM,Zambia,,,,,,2020-03-06,7,3,8,3,12,1
ZMB,ZM,Zambia,,,,,,2020-03-07,12,6,10,4,10,1
ZMB,ZM,Zambia,,,,,,2020-03-08,11,4,13,3,12,0
ZMB,ZM,Zambia,,,,,,2020-03-09,1,-5,11,-5,-44,12
ZMB,ZM,Zambia,,,,,,2020-03-10,0,-1,8,1,10,1
ZMB,ZM,Zambia,,,,,,2020-03-11,5,0,10,1,8,0
ZMB,ZM,Zambia,,,,,,2020-03-12,-2,-4,7,-5,-43,11
ZMB,ZM,Zambia,,,,,,2020-03-13,-3,-5,5,-6,9,2
ZMB,ZM,Zambia,,,,,,2020-03-14,0,-6,6,-7,9,2
ZMB,ZM,Zambia,,,,,,2020-03-15,-4,-6,1,-9,7,2
ZMB,ZM,Zambia,,,,,,2020-03-16,-7,-7,-2,-10,8,2
ZMB,ZM,Zambia,,,,,,2020-03-17,-5,-4,0,-9,8,1
ZMB,ZM,Zambia,,,,,,2020-03-18,-3,-3,0,-8,8,3
ZMB,ZM,Zambia,,,,,,2020-03-19,-2,0,-4,-5,5,2
ZMB,ZM,Zambia,,,,,,2020-03-20,-4,-3,0,-4,5,2
ZMB,ZM,Zambia,,,,,,2020-03-21,-6,-6,-4,-10,4,5
ZMB,ZM,Zambia,,,,,,2020-03-22,-12,-9,-8,-15,1,6
ZMB,ZM,Zambia,,,,,,2020-03-23,-8,-6,-3,-12,-2,5
ZMB,ZM,Zambia,,,,,,2020-03-24,-5,-2,-7,-9,-4,5
ZMB,ZM,Zambia,,,,,,2020-03-25,-5,0,-8,-10,-5,5
ZMB,ZM,Zambia,,,,,,2020-03-26,-7,2,-8,-9,-8,6
ZMB,ZM,Zambia,,,,,,2020-03-27,-16,-6,-6,-17,-8,9
ZMB,ZM,Zambia,,,,,,2020-03-28,-14,-1,-5,-17,0,9
ZMB,ZM,Zambia,,,,,,2020-03-29,-21,-8,-6,-24,0,10
ZMB,ZM,Zambia,,,,,,2020-03-30,-11,-3,-8,-17,-12,10
ZMB,ZM,Zambia,,,,,,2020-03-31,-8,1,-4,-14,-15,9
ZMB,ZM,Zambia,,,,,,2020-04-01,-10,2,-3,-14,-15,10
ZMB,ZM,Zambia,,,,,,2020-04-02,-13,1,-4,-15,-17,11
ZMB,ZM,Zambia,,,,,,2020-04-03,-17,-5,-2,-20,-14,13
ZMB,ZM,Zambia,,,,,,2020-04-04,-19,-8,-2,-23,-1,10
ZMB,ZM,Zambia,,,,,,2020-04-05,-24,-12,-6,-28,-1,11
ZMB,ZM,Zambia,,,,,,2020-04-06,-15,-9,-5,-22,-17,12
ZMB,ZM,Zambia,,,,,,2020-04-07,-16,-9,-3,-20,-19,11
ZMB,ZM,Zambia,,,,,,2020-04-08,-16,-9,-4,-21,-18,11
ZMB,ZM,Zambia,,,,,,2020-04-09,-12,-4,-3,-18,-20,10
ZMB,ZM,Zambia,,,,,,2020-04-10,-29,-17,-2,-27,-46,20
ZMB,ZM,Zambia,,,,,,2020-04-11,-26,-16,-4,-28,-16,13
ZMB,ZM,Zambia,,,,,,2020-04-12,-27,-17,-6,-28,-3,11
ZMB,ZM,Zambia,,,,,,2020-04-13,-32,-23,-3,-32,-51,21
ZMB,ZM,Zambia,,,,,,2020-04-14,-16,-10,-4,-20,-16,11
ZMB,ZM,Zambia,,,,,,2020-04-15,-19,-12,-10,-25,-18,13
ZMB,ZM,Zambia,,,,,,2020-04-16,-18,-10,-6,-23,-19,12
ZMB,ZM,Zambia,,,,,,2020-04-17,-23,-14,-6,-26,-15,13
ZMB,ZM,Zambia,,,,,,2020-04-18,-26,-18,-9,-29,-1,13
ZMB,ZM,Zambia,,,,,,2020-04-19,-30,-22,-12,-33,-2,13
ZMB,ZM,Zambia,,,,,,2020-04-20,-22,-18,-10,-29,-16,14
ZMB,ZM,Zambia,,,,,,2020-04-21,-22,-16,-7,-27,-18,13
ZMB,ZM,Zambia,,,,,,2020-04-22,-22,-17,-8,-26,-18,14
ZMB,ZM,Zambia,,,,,,2020-04-23,-20,-12,-5,-24,-18,14
ZMB,ZM,Zambia,,,,,,2020-04-24,-20,-10,-2,-24,-15,15
ZMB,ZM,Zambia,,,,,,2020-04-25,-20,-9,-8,-25,0,12
ZMB,ZM,Zambia,,,,,,2020-04-26,-24,-14,-4,-30,1,13
ZMB,ZM,Zambia,,,,,,2020-04-27,-16,-10,-7,-23,-15,14
ZMB,ZM,Zambia,,,,,,2020-04-28,-14,-6,-1,-19,-15,12
ZMB,ZM,Zambia,,,,,,2020-04-29,-11,-1,0,-16,-14,13
ZMB,ZM,Zambia,,,,,,2020-04-30,-7,5,0,-11,-14,12
