open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TJK,TJ,Tajikistan,,,,,,2020-02-15,-1,-3,-11,-1,14,0
TJK,TJ,Tajikistan,,,,,,2020-02-16,2,-1,-2,2,2,-2
TJK,TJ,Tajikistan,,,,,,2020-02-17,2,1,-2,1,15,-2
TJK,TJ,Tajikistan,,,,,,2020-02-18,-7,-5,-10,-3,14,-1
TJK,TJ,Tajikistan,,,,,,2020-02-19,-3,0,-5,-1,17,-1
TJK,TJ,Tajikistan,,,,,,2020-02-20,3,1,0,3,18,-2
TJK,TJ,Tajikistan,,,,,,2020-02-21,5,5,-1,4,17,-3
TJK,TJ,Tajikistan,,,,,,2020-02-22,5,5,-1,6,17,-3
TJK,TJ,Tajikistan,,,,,,2020-02-23,9,5,8,6,5,-4
TJK,TJ,Tajikistan,,,,,,2020-02-24,1,0,-2,1,15,-2
TJK,TJ,Tajikistan,,,,,,2020-02-25,1,2,-1,0,17,-3
TJK,TJ,Tajikistan,,,,,,2020-02-26,-3,1,-4,-1,17,-2
TJK,TJ,Tajikistan,,,,,,2020-02-27,-9,-8,-15,-3,15,0
TJK,TJ,Tajikistan,,,,,,2020-02-28,-2,1,-9,2,18,-1
TJK,TJ,Tajikistan,,,,,,2020-02-29,2,3,-4,6,19,-3
TJK,TJ,Tajikistan,,,,,,2020-03-01,1,-4,6,6,5,-5
TJK,TJ,Tajikistan,,,,,,2020-03-02,4,5,0,3,17,-6
TJK,TJ,Tajikistan,,,,,,2020-03-03,3,6,-2,3,20,-5
TJK,TJ,Tajikistan,,,,,,2020-03-04,-1,10,-10,3,21,-3
TJK,TJ,Tajikistan,,,,,,2020-03-05,0,8,-11,2,19,-2
TJK,TJ,Tajikistan,,,,,,2020-03-06,8,14,-1,7,24,-3
TJK,TJ,Tajikistan,,,,,,2020-03-07,3,9,-10,4,17,-1
TJK,TJ,Tajikistan,,,,,,2020-03-08,9,8,2,5,8,-2
TJK,TJ,Tajikistan,,,,,,2020-03-09,-9,-4,-9,-10,-29,5
TJK,TJ,Tajikistan,,,,,,2020-03-10,-2,3,-8,1,19,-3
TJK,TJ,Tajikistan,,,,,,2020-03-11,-3,4,-7,2,22,-2
TJK,TJ,Tajikistan,,,,,,2020-03-12,0,0,-5,3,22,-2
TJK,TJ,Tajikistan,,,,,,2020-03-13,3,4,0,7,22,-3
TJK,TJ,Tajikistan,,,,,,2020-03-14,2,3,4,9,21,-3
TJK,TJ,Tajikistan,,,,,,2020-03-15,1,4,6,5,10,-3
TJK,TJ,Tajikistan,,,,,,2020-03-16,2,7,1,9,19,-4
TJK,TJ,Tajikistan,,,,,,2020-03-17,-1,5,1,6,19,-4
TJK,TJ,Tajikistan,,,,,,2020-03-18,-1,8,2,2,19,-4
TJK,TJ,Tajikistan,,,,,,2020-03-19,1,4,1,-1,17,-4
TJK,TJ,Tajikistan,,,,,,2020-03-20,2,7,4,0,9,-5
TJK,TJ,Tajikistan,,,,,,2020-03-21,-19,-15,-3,-12,-26,4
TJK,TJ,Tajikistan,,,,,,2020-03-22,-9,-17,14,-11,-4,-3
TJK,TJ,Tajikistan,,,,,,2020-03-23,-21,-16,-11,-26,-33,4
TJK,TJ,Tajikistan,,,,,,2020-03-24,-21,-17,-13,-25,-30,3
TJK,TJ,Tajikistan,,,,,,2020-03-25,-20,-13,-17,-24,-26,4
TJK,TJ,Tajikistan,,,,,,2020-03-26,-12,-11,-8,-20,-9,1
TJK,TJ,Tajikistan,,,,,,2020-03-27,-9,-5,-6,-16,8,1
TJK,TJ,Tajikistan,,,,,,2020-03-28,-8,-6,-5,-17,13,-1
TJK,TJ,Tajikistan,,,,,,2020-03-29,-8,-8,4,-17,10,-3
TJK,TJ,Tajikistan,,,,,,2020-03-30,-8,-4,-3,-16,10,-2
TJK,TJ,Tajikistan,,,,,,2020-03-31,-13,-7,-15,-20,9,-2
TJK,TJ,Tajikistan,,,,,,2020-04-01,-16,-11,-21,-22,10,0
TJK,TJ,Tajikistan,,,,,,2020-04-02,-4,-4,-5,-16,13,-3
TJK,TJ,Tajikistan,,,,,,2020-04-03,-2,-2,-4,-10,15,-3
TJK,TJ,Tajikistan,,,,,,2020-04-04,-5,-3,-4,-12,15,-2
TJK,TJ,Tajikistan,,,,,,2020-04-05,-6,-6,0,-15,6,-2
TJK,TJ,Tajikistan,,,,,,2020-04-06,-5,-4,-7,-16,14,-2
TJK,TJ,Tajikistan,,,,,,2020-04-07,-7,-7,-11,-17,12,-2
TJK,TJ,Tajikistan,,,,,,2020-04-08,-17,-12,-21,-20,13,1
TJK,TJ,Tajikistan,,,,,,2020-04-09,-16,-20,-18,-20,6,2
TJK,TJ,Tajikistan,,,,,,2020-04-10,-3,-4,-5,-12,15,-1
TJK,TJ,Tajikistan,,,,,,2020-04-11,-9,-8,-14,-15,15,0
TJK,TJ,Tajikistan,,,,,,2020-04-12,-13,-13,-15,-21,-1,1
TJK,TJ,Tajikistan,,,,,,2020-04-13,-12,-10,-17,-21,13,0
TJK,TJ,Tajikistan,,,,,,2020-04-14,-12,-10,-14,-18,12,-1
TJK,TJ,Tajikistan,,,,,,2020-04-15,-17,-13,-17,-21,11,2
TJK,TJ,Tajikistan,,,,,,2020-04-16,-3,-5,-5,-14,13,-2
TJK,TJ,Tajikistan,,,,,,2020-04-17,-3,-3,-2,-13,14,-2
TJK,TJ,Tajikistan,,,,,,2020-04-18,-6,-5,-4,-18,9,-2
TJK,TJ,Tajikistan,,,,,,2020-04-19,-7,-9,0,-23,-2,-2
TJK,TJ,Tajikistan,,,,,,2020-04-20,-8,-7,-3,-22,10,-2
TJK,TJ,Tajikistan,,,,,,2020-04-21,-11,-9,-8,-21,9,-3
TJK,TJ,Tajikistan,,,,,,2020-04-22,-11,-9,-10,-21,8,-1
TJK,TJ,Tajikistan,,,,,,2020-04-23,-12,-6,-12,-21,7,0
TJK,TJ,Tajikistan,,,,,,2020-04-24,-26,-16,-20,-28,3,6
TJK,TJ,Tajikistan,,,,,,2020-04-25,-27,-17,-23,-31,1,7
TJK,TJ,Tajikistan,,,,,,2020-04-26,-29,-22,-21,-32,-5,6
TJK,TJ,Tajikistan,,,,,,2020-04-27,-29,-22,-20,-35,-9,7
TJK,TJ,Tajikistan,,,,,,2020-04-28,-32,-23,-23,-35,-12,6
