open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
KHM,KH,Cambodia,,,,,,2020-02-15,2.0,0.0,2.0,-17.0,5.0,0.0
KHM,KH,Cambodia,,,,,,2020-02-16,2.0,0.0,2.0,-19.0,3.0,2.0
KHM,KH,Cambodia,,,,,,2020-02-17,-2.0,-1.0,0.0,-19.0,5.0,2.0
KHM,KH,Cambodia,,,,,,2020-02-18,-2.0,0.0,-1.0,-20.0,5.0,1.0
KHM,KH,Cambodia,,,,,,2020-02-19,-2.0,-3.0,0.0,-20.0,5.0,2.0
KHM,KH,Cambodia,,,,,,2020-02-20,-1.0,-2.0,0.0,-21.0,6.0,2.0
KHM,KH,Cambodia,,,,,,2020-02-21,0.0,-1.0,2.0,-21.0,5.0,2.0
KHM,KH,Cambodia,,,,,,2020-02-22,0.0,0.0,2.0,-21.0,6.0,1.0
KHM,KH,Cambodia,,,,,,2020-02-23,0.0,-1.0,1.0,-19.0,4.0,2.0
KHM,KH,Cambodia,,,,,,2020-02-24,-3.0,-2.0,-3.0,-21.0,6.0,2.0
KHM,KH,Cambodia,,,,,,2020-02-25,-2.0,0.0,-3.0,-20.0,5.0,1.0
KHM,KH,Cambodia,,,,,,2020-02-26,-1.0,-1.0,1.0,-21.0,6.0,2.0
KHM,KH,Cambodia,,,,,,2020-02-27,-1.0,-1.0,0.0,-22.0,5.0,2.0
KHM,KH,Cambodia,,,,,,2020-02-28,0.0,-2.0,0.0,-22.0,5.0,1.0
KHM,KH,Cambodia,,,,,,2020-02-29,1.0,-1.0,-1.0,-21.0,5.0,0.0
KHM,KH,Cambodia,,,,,,2020-03-01,1.0,2.0,1.0,-19.0,5.0,1.0
KHM,KH,Cambodia,,,,,,2020-03-02,-1.0,1.0,-2.0,-19.0,6.0,1.0
KHM,KH,Cambodia,,,,,,2020-03-03,0.0,1.0,-1.0,-20.0,5.0,0.0
