open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
KWT,KW,Kuwait,,,,,,2020-02-15,3,6,3,3,3,1.0
KWT,KW,Kuwait,,,,,,2020-02-16,-1,4,0,3,8,0.0
KWT,KW,Kuwait,,,,,,2020-02-17,0,2,-4,5,7,0.0
KWT,KW,Kuwait,,,,,,2020-02-18,1,2,-3,4,7,0.0
KWT,KW,Kuwait,,,,,,2020-02-19,1,2,2,5,6,0.0
KWT,KW,Kuwait,,,,,,2020-02-20,2,3,5,8,7,-1.0
KWT,KW,Kuwait,,,,,,2020-02-21,4,8,21,1,3,1.0
KWT,KW,Kuwait,,,,,,2020-02-22,5,6,20,5,4,0.0
KWT,KW,Kuwait,,,,,,2020-02-23,5,8,16,7,4,-1.0
KWT,KW,Kuwait,,,,,,2020-02-24,5,11,17,14,2,-2.0
KWT,KW,Kuwait,,,,,,2020-02-25,-7,0,16,-4,-48,13.0
KWT,KW,Kuwait,,,,,,2020-02-26,-12,-1,2,-12,-45,14.0
KWT,KW,Kuwait,,,,,,2020-02-27,-18,-6,-8,-12,-24,10.0
KWT,KW,Kuwait,,,,,,2020-02-28,-21,-7,-18,-13,0,6.0
KWT,KW,Kuwait,,,,,,2020-02-29,-12,-3,-7,0,2,3.0
KWT,KW,Kuwait,,,,,,2020-03-01,-9,0,-3,4,-1,3.0
KWT,KW,Kuwait,,,,,,2020-03-02,-7,0,-2,1,-1,4.0
KWT,KW,Kuwait,,,,,,2020-03-03,-6,-2,-1,0,-1,4.0
KWT,KW,Kuwait,,,,,,2020-03-04,-6,-2,2,-2,-1,4.0
KWT,KW,Kuwait,,,,,,2020-03-05,-9,-3,0,-4,0,5.0
KWT,KW,Kuwait,,,,,,2020-03-06,-11,-2,-6,-9,0,5.0
KWT,KW,Kuwait,,,,,,2020-03-07,-9,-3,-4,-9,2,4.0
KWT,KW,Kuwait,,,,,,2020-03-08,-8,-2,1,-10,-1,4.0
KWT,KW,Kuwait,,,,,,2020-03-09,-8,-1,2,-10,-2,4.0
KWT,KW,Kuwait,,,,,,2020-03-10,-9,-2,1,-12,-2,5.0
KWT,KW,Kuwait,,,,,,2020-03-11,-7,13,1,-12,-2,4.0
KWT,KW,Kuwait,,,,,,2020-03-12,-25,-2,-15,-22,-18,12.0
KWT,KW,Kuwait,,,,,,2020-03-13,-40,-13,-38,-37,-9,11.0
KWT,KW,Kuwait,,,,,,2020-03-14,-37,-16,-34,-38,-13,11.0
KWT,KW,Kuwait,,,,,,2020-03-15,-39,-12,-32,-36,-28,15.0
KWT,KW,Kuwait,,,,,,2020-03-16,-42,-16,-34,-37,-32,16.0
KWT,KW,Kuwait,,,,,,2020-03-17,-43,-18,-38,-40,-33,17.0
KWT,KW,Kuwait,,,,,,2020-03-18,-45,-19,-40,-44,-35,19.0
KWT,KW,Kuwait,,,,,,2020-03-19,-45,-18,-41,-44,-33,20.0
KWT,KW,Kuwait,,,,,,2020-03-20,-53,-24,-53,-53,-24,16.0
KWT,KW,Kuwait,,,,,,2020-03-21,-43,-18,-39,-41,-25,14.0
KWT,KW,Kuwait,,,,,,2020-03-22,-62,-38,-56,-62,-59,28.0
KWT,KW,Kuwait,,,,,,2020-03-23,-55,-30,-51,-50,-41,23.0
KWT,KW,Kuwait,,,,,,2020-03-24,-54,-29,-49,-51,-41,23.0
KWT,KW,Kuwait,,,,,,2020-03-25,-53,-27,-47,-50,-42,23.0
KWT,KW,Kuwait,,,,,,2020-03-26,-56,-27,-50,-53,-41,25.0
KWT,KW,Kuwait,,,,,,2020-03-27,-62,-29,-61,-62,-36,20.0
KWT,KW,Kuwait,,,,,,2020-03-28,-58,-30,-51,-51,-34,19.0
KWT,KW,Kuwait,,,,,,2020-03-29,-56,-30,-48,-49,-42,23.0
KWT,KW,Kuwait,,,,,,2020-03-30,-59,-34,-52,-49,-44,24.0
KWT,KW,Kuwait,,,,,,2020-03-31,-59,-35,-52,-51,-44,24.0
KWT,KW,Kuwait,,,,,,2020-04-01,-60,-35,-52,-53,-46,25.0
KWT,KW,Kuwait,,,,,,2020-04-02,-62,-37,-56,-56,-46,28.0
KWT,KW,Kuwait,,,,,,2020-04-03,-67,-41,-65,-64,-38,22.0
KWT,KW,Kuwait,,,,,,2020-04-04,-61,-36,-54,-53,-40,22.0
KWT,KW,Kuwait,,,,,,2020-04-05,-59,-33,-51,-52,-48,25.0
KWT,KW,Kuwait,,,,,,2020-04-06,-60,-32,-51,-48,-49,25.0
KWT,KW,Kuwait,,,,,,2020-04-07,-64,-42,-56,-58,-56,30.0
KWT,KW,Kuwait,,,,,,2020-04-08,-65,-42,-54,-58,-56,30.0
KWT,KW,Kuwait,,,,,,2020-04-09,-66,-42,-58,-61,-55,33.0
KWT,KW,Kuwait,,,,,,2020-04-10,-69,-42,-65,-66,-44,23.0
KWT,KW,Kuwait,,,,,,2020-04-11,-62,-34,-53,-56,-48,25.0
KWT,KW,Kuwait,,,,,,2020-04-12,-61,-34,-50,-56,-55,28.0
KWT,KW,Kuwait,,,,,,2020-04-13,-62,-37,-53,-54,-55,29.0
KWT,KW,Kuwait,,,,,,2020-04-14,-63,-39,-54,-55,-55,30.0
KWT,KW,Kuwait,,,,,,2020-04-15,-63,-40,-52,-56,-55,30.0
KWT,KW,Kuwait,,,,,,2020-04-16,-66,-43,-56,-59,-54,33.0
KWT,KW,Kuwait,,,,,,2020-04-17,-70,-47,-65,-66,-43,24.0
KWT,KW,Kuwait,,,,,,2020-04-18,-64,-44,-56,-56,-49,25.0
KWT,KW,Kuwait,,,,,,2020-04-19,-62,-42,-53,-54,-55,29.0
KWT,KW,Kuwait,,,,,,2020-04-20,-63,-42,-53,-51,-55,29.0
KWT,KW,Kuwait,,,,,,2020-04-21,-61,-41,-52,-50,-54,28.0
KWT,KW,Kuwait,,,,,,2020-04-22,-61,-39,-50,-52,-54,29.0
KWT,KW,Kuwait,,,,,,2020-04-23,-62,-38,-54,-53,-54,31.0
KWT,KW,Kuwait,,,,,,2020-04-24,-73,-50,-70,-67,-49,26.0
KWT,KW,Kuwait,,,,,,2020-04-25,-68,-45,-59,-58,-52,28.0
KWT,KW,Kuwait,,,,,,2020-04-26,-66,-45,-57,-58,-58,32.0
KWT,KW,Kuwait,,,,,,2020-04-27,-67,-47,-57,-55,-58,33.0
KWT,KW,Kuwait,,,,,,2020-04-28,-66,-47,-57,-55,-58,32.0
