open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BOL,BO,Bolivia,,,,,,2020-02-15,6.0,4.0,-1.0,-6.0,8.0,0.0
BOL,BO,Bolivia,,,,,,2020-02-16,2.0,7.0,5.0,-6.0,4.0,3.0
BOL,BO,Bolivia,,,,,,2020-02-17,-4.0,2.0,1.0,-5.0,17.0,0.0
BOL,BO,Bolivia,,,,,,2020-02-18,-2.0,1.0,1.0,-6.0,17.0,-2.0
BOL,BO,Bolivia,,,,,,2020-02-19,0.0,3.0,3.0,0.0,20.0,-2.0
BOL,BO,Bolivia,,,,,,2020-02-20,0.0,5.0,3.0,0.0,17.0,-1.0
BOL,BO,Bolivia,,,,,,2020-02-21,-4.0,6.0,0.0,9.0,13.0,-1.0
BOL,BO,Bolivia,,,,,,2020-02-22,-1.0,8.0,7.0,6.0,-4.0,1.0
BOL,BO,Bolivia,,,,,,2020-02-23,-3.0,6.0,8.0,-6.0,-4.0,0.0
BOL,BO,Bolivia,,,,,,2020-02-24,-27.0,-16.0,-17.0,-16.0,-62.0,13.0
BOL,BO,Bolivia,,,,,,2020-02-25,-41.0,-32.0,-37.0,-29.0,-68.0,13.0
BOL,BO,Bolivia,,,,,,2020-02-26,-18.0,-12.0,-12.0,-7.0,4.0,2.0
BOL,BO,Bolivia,,,,,,2020-02-27,-10.0,-3.0,-6.0,-9.0,15.0,0.0
BOL,BO,Bolivia,,,,,,2020-02-28,-10.0,-2.0,-1.0,-13.0,16.0,0.0
BOL,BO,Bolivia,,,,,,2020-02-29,-5.0,0.0,-5.0,-12.0,8.0,3.0
BOL,BO,Bolivia,,,,,,2020-03-01,-9.0,0.0,-8.0,-14.0,0.0,4.0
BOL,BO,Bolivia,,,,,,2020-03-02,-9.0,-1.0,-4.0,-13.0,17.0,-1.0
BOL,BO,Bolivia,,,,,,2020-03-03,-5.0,0.0,-1.0,-11.0,18.0,-2.0
BOL,BO,Bolivia,,,,,,2020-03-04,-3.0,1.0,1.0,-7.0,22.0,-1.0
BOL,BO,Bolivia,,,,,,2020-03-05,-5.0,2.0,0.0,-7.0,21.0,-1.0
BOL,BO,Bolivia,,,,,,2020-03-06,-4.0,3.0,2.0,-9.0,20.0,-2.0
BOL,BO,Bolivia,,,,,,2020-03-07,4.0,6.0,2.0,-7.0,9.0,0.0
BOL,BO,Bolivia,,,,,,2020-03-08,-1.0,5.0,0.0,-9.0,2.0,2.0
BOL,BO,Bolivia,,,,,,2020-03-09,-6.0,2.0,1.0,-11.0,19.0,-1.0
BOL,BO,Bolivia,,,,,,2020-03-10,-3.0,2.0,-1.0,-13.0,19.0,-2.0
BOL,BO,Bolivia,,,,,,2020-03-11,-5.0,8.0,0.0,-8.0,22.0,-2.0
BOL,BO,Bolivia,,,,,,2020-03-12,-7.0,8.0,-2.0,-8.0,18.0,0.0
BOL,BO,Bolivia,,,,,,2020-03-13,-14.0,3.0,-7.0,-11.0,-1.0,5.0
BOL,BO,Bolivia,,,,,,2020-03-14,-13.0,1.0,-13.0,-15.0,-1.0,5.0
BOL,BO,Bolivia,,,,,,2020-03-15,-24.0,-4.0,-21.0,-24.0,-4.0,7.0
BOL,BO,Bolivia,,,,,,2020-03-16,-34.0,-14.0,-27.0,-29.0,-13.0,13.0
BOL,BO,Bolivia,,,,,,2020-03-17,-32.0,-8.0,-27.0,-34.0,-14.0,11.0
BOL,BO,Bolivia,,,,,,2020-03-18,-44.0,-19.0,-36.0,-41.0,-19.0,18.0
BOL,BO,Bolivia,,,,,,2020-03-19,-48.0,-29.0,-39.0,-46.0,-24.0,19.0
BOL,BO,Bolivia,,,,,,2020-03-20,-56.0,-28.0,-45.0,-53.0,-28.0,23.0
BOL,BO,Bolivia,,,,,,2020-03-21,-47.0,-5.0,-33.0,-48.0,-24.0,16.0
BOL,BO,Bolivia,,,,,,2020-03-22,-84.0,-69.0,-78.0,-82.0,-56.0,29.0
BOL,BO,Bolivia,,,,,,2020-03-23,-86.0,-75.0,-79.0,-84.0,-77.0,40.0
BOL,BO,Bolivia,,,,,,2020-03-24,-85.0,-72.0,-79.0,-83.0,-78.0,38.0
BOL,BO,Bolivia,,,,,,2020-03-25,-86.0,-73.0,-79.0,-83.0,-78.0,38.0
BOL,BO,Bolivia,,,,,,2020-03-26,-88.0,-76.0,-82.0,-86.0,-81.0,41.0
BOL,BO,Bolivia,,,,,,2020-03-27,-87.0,-72.0,-81.0,-85.0,-80.0,43.0
BOL,BO,Bolivia,,,,,,2020-03-28,-94.0,-95.0,-90.0,-92.0,-84.0,43.0
BOL,BO,Bolivia,,,,,,2020-03-29,-93.0,-94.0,-89.0,-92.0,-72.0,35.0
BOL,BO,Bolivia,,,,,,2020-03-30,-85.0,-70.0,-79.0,-85.0,-79.0,40.0
BOL,BO,Bolivia,,,,,,2020-03-31,-85.0,-70.0,-79.0,-84.0,-79.0,38.0
BOL,BO,Bolivia,,,,,,2020-04-01,-85.0,-69.0,-78.0,-83.0,-78.0,38.0
BOL,BO,Bolivia,,,,,,2020-04-02,-85.0,-70.0,-78.0,-83.0,-78.0,39.0
BOL,BO,Bolivia,,,,,,2020-04-03,-83.0,-64.0,-76.0,-82.0,-76.0,40.0
BOL,BO,Bolivia,,,,,,2020-04-04,-94.0,-95.0,-90.0,-92.0,-83.0,43.0
BOL,BO,Bolivia,,,,,,2020-04-05,-93.0,-94.0,-89.0,-91.0,-71.0,35.0
BOL,BO,Bolivia,,,,,,2020-04-06,-83.0,-66.0,-75.0,-82.0,-76.0,38.0
BOL,BO,Bolivia,,,,,,2020-04-07,-82.0,-67.0,-76.0,-82.0,-77.0,37.0
BOL,BO,Bolivia,,,,,,2020-04-08,-82.0,-64.0,-73.0,-80.0,-75.0,36.0
BOL,BO,Bolivia,,,,,,2020-04-09,-81.0,-62.0,-73.0,-79.0,-75.0,36.0
BOL,BO,Bolivia,,,,,,2020-04-10,-92.0,-92.0,-88.0,-90.0,-87.0,47.0
BOL,BO,Bolivia,,,,,,2020-04-11,-84.0,-67.0,-77.0,-83.0,-71.0,36.0
BOL,BO,Bolivia,,,,,,2020-04-12,-92.0,-93.0,-89.0,-91.0,-70.0,35.0
BOL,BO,Bolivia,,,,,,2020-04-13,-82.0,-64.0,-76.0,-81.0,-75.0,38.0
BOL,BO,Bolivia,,,,,,2020-04-14,-84.0,-73.0,-77.0,-82.0,-77.0,38.0
BOL,BO,Bolivia,,,,,,2020-04-15,-84.0,-72.0,-76.0,-81.0,-76.0,38.0
BOL,BO,Bolivia,,,,,,2020-04-16,-83.0,-70.0,-75.0,-81.0,-75.0,38.0
BOL,BO,Bolivia,,,,,,2020-04-17,-82.0,-67.0,-75.0,-81.0,-74.0,40.0
BOL,BO,Bolivia,,,,,,2020-04-18,-93.0,-92.0,-89.0,-91.0,-81.0,42.0
BOL,BO,Bolivia,,,,,,2020-04-19,-93.0,-93.0,-89.0,-92.0,-69.0,35.0
BOL,BO,Bolivia,,,,,,2020-04-20,-81.0,-68.0,-74.0,-81.0,-73.0,38.0
BOL,BO,Bolivia,,,,,,2020-04-21,-82.0,-69.0,-75.0,-81.0,-75.0,36.0
BOL,BO,Bolivia,,,,,,2020-04-22,-81.0,-68.0,-74.0,-80.0,-73.0,36.0
BOL,BO,Bolivia,,,,,,2020-04-23,-82.0,-68.0,-75.0,-81.0,-73.0,37.0
BOL,BO,Bolivia,,,,,,2020-04-24,-81.0,-65.0,-73.0,-80.0,-72.0,38.0
BOL,BO,Bolivia,,,,,,2020-04-25,-93.0,-94.0,-90.0,-92.0,-80.0,42.0
BOL,BO,Bolivia,,,,,,2020-04-26,-93.0,-93.0,-89.0,-92.0,-68.0,34.0
BOL,BO,Bolivia,,,,,,2020-04-27,-80.0,-67.0,-73.0,-80.0,-71.0,37.0
BOL,BO,Bolivia,,,,,,2020-04-28,-79.0,-67.0,-73.0,-79.0,-72.0,33.0
BOL,BO,Bolivia,,,,,,2020-04-29,-81.0,-69.0,-73.0,-79.0,-71.0,36.0
BOL,BO,Bolivia,,,,,,2020-04-30,-79.0,-66.0,-71.0,-78.0,-70.0,35.0
BOL,BO,Bolivia,,,,,,2020-05-01,-90.0,-88.0,-86.0,-88.0,-83.0,44.0
BOL,BO,Bolivia,,,,,,2020-05-02,-81.0,-67.0,-73.0,-81.0,-65.0,34.0
BOL,BO,Bolivia,,,,,,2020-05-03,-90.0,-90.0,-87.0,-90.0,-63.0,33.0
BOL,BO,Bolivia,,,,,,2020-05-04,-79.0,-65.0,-72.0,-79.0,-68.0,36.0
BOL,BO,Bolivia,,,,,,2020-05-05,-79.0,-67.0,-72.0,-78.0,-70.0,34.0
BOL,BO,Bolivia,,,,,,2020-05-06,-80.0,-68.0,-72.0,-77.0,-69.0,36.0
BOL,BO,Bolivia,,,,,,2020-05-07,-79.0,-65.0,-72.0,-77.0,-68.0,35.0
BOL,BO,Bolivia,,,,,,2020-05-08,-78.0,-61.0,-69.0,-75.0,-67.0,37.0
BOL,BO,Bolivia,,,,,,2020-05-09,-90.0,-91.0,-87.0,-88.0,-76.0,40.0
BOL,BO,Bolivia,,,,,,2020-05-10,-90.0,-90.0,-86.0,-89.0,-61.0,33.0
BOL,BO,Bolivia,,,,,,2020-05-11,-73.0,-58.0,-66.0,-74.0,-63.0,34.0
BOL,BO,Bolivia,,,,,,2020-05-12,-75.0,-63.0,-66.0,-73.0,-65.0,33.0
BOL,BO,Bolivia,,,,,,2020-05-13,-74.0,-59.0,-65.0,-72.0,-62.0,33.0
BOL,BO,Bolivia,,,,,,2020-05-14,-73.0,-58.0,-65.0,-73.0,-62.0,31.0
BOL,BO,Bolivia,,,,,,2020-05-15,-72.0,-54.0,-63.0,-71.0,-60.0,33.0
BOL,BO,Bolivia,,,,,,2020-05-16,-89.0,-89.0,-85.0,-88.0,-73.0,38.0
BOL,BO,Bolivia,,,,,,2020-05-17,-89.0,-89.0,-85.0,-88.0,-57.0,32.0
BOL,BO,Bolivia,,,,,,2020-05-18,-69.0,-54.0,-62.0,-72.0,-57.0,32.0
BOL,BO,Bolivia,,,,,,2020-05-19,-69.0,-56.0,-62.0,-71.0,-59.0,31.0
BOL,BO,Bolivia,,,,,,2020-05-20,-71.0,-56.0,-62.0,-70.0,-57.0,32.0
BOL,BO,Bolivia,,,,,,2020-05-21,-70.0,-54.0,-62.0,-70.0,-57.0,32.0
BOL,BO,Bolivia,,,,,,2020-05-22,-69.0,-50.0,-61.0,-70.0,-55.0,32.0
BOL,BO,Bolivia,,,,,,2020-05-23,-88.0,-88.0,-84.0,-86.0,-70.0,38.0
BOL,BO,Bolivia,,,,,,2020-05-24,-87.0,-87.0,-83.0,-88.0,-54.0,31.0
BOL,BO,Bolivia,,,,,,2020-05-25,-65.0,-49.0,-57.0,-67.0,-54.0,31.0
BOL,BO,Bolivia,,,,,,2020-05-26,-62.0,-45.0,-54.0,-65.0,-52.0,28.0
BOL,BO,Bolivia,,,,,,2020-05-27,-62.0,-45.0,-52.0,-63.0,-49.0,27.0
BOL,BO,Bolivia,,,,,,2020-05-28,-68.0,-54.0,-59.0,-68.0,-53.0,30.0
BOL,BO,Bolivia,,,,,,2020-05-29,-66.0,-46.0,-56.0,-66.0,-51.0,31.0
BOL,BO,Bolivia,,,,,,2020-05-30,-86.0,-86.0,-82.0,-86.0,-67.0,36.0
BOL,BO,Bolivia,,,,,,2020-05-31,-86.0,-86.0,-82.0,-87.0,-50.0,30.0
BOL,BO,Bolivia,,,,,,2020-06-01,-56.0,-38.0,-43.0,-59.0,-43.0,26.0
BOL,BO,Bolivia,,,,,,2020-06-02,-57.0,-42.0,-46.0,-59.0,-45.0,26.0
