open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
GBR,GB,United Kingdom,,,,,,2020-02-15,-12.0,-7.0,-35.0,-12.0,-4.0,2.0
GBR,GB,United Kingdom,,,,,,2020-02-16,-7.0,-6.0,-28.0,-7.0,-3.0,1.0
GBR,GB,United Kingdom,,,,,,2020-02-17,10.0,1.0,24.0,-2.0,-14.0,2.0
GBR,GB,United Kingdom,,,,,,2020-02-18,7.0,-1.0,20.0,-3.0,-14.0,2.0
GBR,GB,United Kingdom,,,,,,2020-02-19,6.0,-2.0,8.0,-4.0,-14.0,3.0
GBR,GB,United Kingdom,,,,,,2020-02-20,5.0,-2.0,4.0,-5.0,-14.0,3.0
GBR,GB,United Kingdom,,,,,,2020-02-21,5.0,-1.0,10.0,-3.0,-15.0,3.0
GBR,GB,United Kingdom,,,,,,2020-02-22,-4.0,-2.0,-7.0,-2.0,-2.0,1.0
GBR,GB,United Kingdom,,,,,,2020-02-23,-1.0,-2.0,-5.0,3.0,-1.0,0.0
GBR,GB,United Kingdom,,,,,,2020-02-24,-3.0,-1.0,-9.0,-2.0,-2.0,1.0
GBR,GB,United Kingdom,,,,,,2020-02-25,-1.0,4.0,3.0,1.0,1.0,0.0
GBR,GB,United Kingdom,,,,,,2020-02-26,1.0,0.0,6.0,-1.0,1.0,0.0
GBR,GB,United Kingdom,,,,,,2020-02-27,2.0,1.0,8.0,0.0,0.0,0.0
GBR,GB,United Kingdom,,,,,,2020-02-28,1.0,1.0,-13.0,0.0,-1.0,1.0
GBR,GB,United Kingdom,,,,,,2020-02-29,1.0,1.0,-14.0,-2.0,0.0,0.0
GBR,GB,United Kingdom,,,,,,2020-03-01,7.0,2.0,14.0,5.0,1.0,-1.0
GBR,GB,United Kingdom,,,,,,2020-03-02,4.0,4.0,14.0,0.0,1.0,0.0
GBR,GB,United Kingdom,,,,,,2020-03-03,2.0,3.0,11.0,-1.0,1.0,0.0
GBR,GB,United Kingdom,,,,,,2020-03-04,2.0,3.0,2.0,-2.0,1.0,1.0
GBR,GB,United Kingdom,,,,,,2020-03-05,-1.0,2.0,1.0,-3.0,0.0,1.0
GBR,GB,United Kingdom,,,,,,2020-03-06,5.0,6.0,22.0,1.0,1.0,0.0
GBR,GB,United Kingdom,,,,,,2020-03-07,0.0,2.0,7.0,-1.0,1.0,0.0
GBR,GB,United Kingdom,,,,,,2020-03-08,4.0,2.0,15.0,2.0,1.0,-1.0
GBR,GB,United Kingdom,,,,,,2020-03-09,0.0,4.0,4.0,-3.0,0.0,1.0
GBR,GB,United Kingdom,,,,,,2020-03-10,-2.0,5.0,4.0,-4.0,0.0,1.0
GBR,GB,United Kingdom,,,,,,2020-03-11,0.0,5.0,10.0,-6.0,0.0,1.0
GBR,GB,United Kingdom,,,,,,2020-03-12,-1.0,11.0,5.0,-8.0,-1.0,2.0
GBR,GB,United Kingdom,,,,,,2020-03-13,-2.0,11.0,12.0,-9.0,-4.0,2.0
GBR,GB,United Kingdom,,,,,,2020-03-14,-10.0,7.0,1.0,-15.0,-2.0,2.0
GBR,GB,United Kingdom,,,,,,2020-03-15,-11.0,7.0,-1.0,-16.0,-4.0,2.0
GBR,GB,United Kingdom,,,,,,2020-03-16,-3.0,20.0,29.0,-16.0,-9.0,4.0
GBR,GB,United Kingdom,,,,,,2020-03-17,-15.0,21.0,6.0,-27.0,-16.0,7.0
GBR,GB,United Kingdom,,,,,,2020-03-18,-21.0,22.0,-3.0,-34.0,-23.0,10.0
