open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
NOR,NO,Norway,,,,,,2020-02-15,1.0,1.0,26.0,7.0,-1.0,-1.0
NOR,NO,Norway,,,,,,2020-02-16,-5.0,3.0,-34.0,-5.0,-3.0,1.0
NOR,NO,Norway,,,,,,2020-02-17,2.0,0.0,13.0,-5.0,-12.0,2.0
NOR,NO,Norway,,,,,,2020-02-18,3.0,-1.0,15.0,-5.0,-11.0,1.0
NOR,NO,Norway,,,,,,2020-02-19,6.0,4.0,49.0,-1.0,-12.0,0.0
NOR,NO,Norway,,,,,,2020-02-20,-1.0,-2.0,-4.0,-9.0,-14.0,2.0
NOR,NO,Norway,,,,,,2020-02-21,1.0,-1.0,12.0,-4.0,-15.0,2.0
NOR,NO,Norway,,,,,,2020-02-22,-3.0,-1.0,9.0,2.0,-4.0,0.0
NOR,NO,Norway,,,,,,2020-02-23,-1.0,9.0,0.0,7.0,-2.0,-2.0
NOR,NO,Norway,,,,,,2020-02-24,1.0,1.0,21.0,3.0,-5.0,0.0
NOR,NO,Norway,,,,,,2020-02-25,1.0,1.0,13.0,-1.0,-4.0,1.0
NOR,NO,Norway,,,,,,2020-02-26,2.0,2.0,23.0,1.0,-4.0,0.0
NOR,NO,Norway,,,,,,2020-02-27,1.0,3.0,14.0,0.0,-5.0,1.0
NOR,NO,Norway,,,,,,2020-02-28,1.0,3.0,20.0,1.0,-5.0,1.0
NOR,NO,Norway,,,,,,2020-02-29,-4.0,-1.0,2.0,2.0,-2.0,0.0
NOR,NO,Norway,,,,,,2020-03-01,-10.0,2.0,-30.0,-1.0,-1.0,0.0
NOR,NO,Norway,,,,,,2020-03-02,-2.0,2.0,4.0,0.0,-2.0,1.0
NOR,NO,Norway,,,,,,2020-03-03,-1.0,1.0,6.0,-2.0,-1.0,1.0
NOR,NO,Norway,,,,,,2020-03-04,-3.0,1.0,9.0,1.0,-2.0,1.0
NOR,NO,Norway,,,,,,2020-03-05,0.0,4.0,26.0,3.0,-2.0,0.0
NOR,NO,Norway,,,,,,2020-03-06,-2.0,3.0,18.0,2.0,-2.0,0.0
NOR,NO,Norway,,,,,,2020-03-07,-7.0,0.0,29.0,1.0,-2.0,0.0
NOR,NO,Norway,,,,,,2020-03-08,-11.0,-2.0,-37.0,-9.0,-2.0,1.0
NOR,NO,Norway,,,,,,2020-03-09,-4.0,2.0,11.0,-2.0,-2.0,1.0
NOR,NO,Norway,,,,,,2020-03-10,-5.0,2.0,-4.0,-7.0,-1.0,2.0
NOR,NO,Norway,,,,,,2020-03-11,-6.0,9.0,10.0,-9.0,-3.0,3.0
NOR,NO,Norway,,,,,,2020-03-12,-6.0,51.0,-1.0,-20.0,-11.0,5.0
NOR,NO,Norway,,,,,,2020-03-13,-34.0,5.0,3.0,-39.0,-36.0,14.0
NOR,NO,Norway,,,,,,2020-03-14,-47.0,-9.0,26.0,-37.0,-23.0,8.0
NOR,NO,Norway,,,,,,2020-03-15,-71.0,-39.0,-50.0,-54.0,-27.0,11.0
NOR,NO,Norway,,,,,,2020-03-16,-39.0,-9.0,22.0,-49.0,-48.0,18.0
NOR,NO,Norway,,,,,,2020-03-17,-44.0,-15.0,10.0,-53.0,-51.0,19.0
NOR,NO,Norway,,,,,,2020-03-18,-46.0,-15.0,18.0,-55.0,-52.0,20.0
NOR,NO,Norway,,,,,,2020-03-19,-44.0,-11.0,24.0,-56.0,-52.0,20.0
NOR,NO,Norway,,,,,,2020-03-20,-44.0,-12.0,31.0,-55.0,-52.0,21.0
NOR,NO,Norway,,,,,,2020-03-21,-49.0,-10.0,80.0,-42.0,-33.0,9.0
NOR,NO,Norway,,,,,,2020-03-22,-65.0,-32.0,-8.0,-57.0,-34.0,12.0
NOR,NO,Norway,,,,,,2020-03-23,-41.0,-14.0,-1.0,-58.0,-52.0,20.0
NOR,NO,Norway,,,,,,2020-03-24,-45.0,-14.0,-8.0,-59.0,-53.0,20.0
NOR,NO,Norway,,,,,,2020-03-25,-45.0,-13.0,0.0,-58.0,-52.0,20.0
NOR,NO,Norway,,,,,,2020-03-26,-43.0,-10.0,29.0,-56.0,-52.0,20.0
NOR,NO,Norway,,,,,,2020-03-27,-42.0,-9.0,16.0,-57.0,-50.0,21.0
NOR,NO,Norway,,,,,,2020-03-28,-47.0,-8.0,29.0,-50.0,-33.0,10.0
NOR,NO,Norway,,,,,,2020-03-29,-65.0,-32.0,-5.0,-57.0,-34.0,11.0
NOR,NO,Norway,,,,,,2020-03-30,-37.0,-11.0,37.0,-53.0,-51.0,18.0
NOR,NO,Norway,,,,,,2020-03-31,-36.0,-7.0,23.0,-52.0,-51.0,18.0
NOR,NO,Norway,,,,,,2020-04-01,-36.0,-6.0,18.0,-54.0,-50.0,19.0
NOR,NO,Norway,,,,,,2020-04-02,-37.0,-4.0,-7.0,-58.0,-50.0,20.0
NOR,NO,Norway,,,,,,2020-04-03,-35.0,-3.0,13.0,-53.0,-49.0,19.0
NOR,NO,Norway,,,,,,2020-04-04,-40.0,-3.0,32.0,-46.0,-31.0,9.0
NOR,NO,Norway,,,,,,2020-04-05,-60.0,-22.0,14.0,-52.0,-32.0,11.0
NOR,NO,Norway,,,,,,2020-04-06,-16.0,9.0,89.0,-46.0,-58.0,17.0
NOR,NO,Norway,,,,,,2020-04-07,-12.0,27.0,104.0,-44.0,-59.0,16.0
NOR,NO,Norway,,,,,,2020-04-08,-11.0,40.0,37.0,-52.0,-64.0,18.0
NOR,NO,Norway,,,,,,2020-04-09,-80.0,-80.0,166.0,-58.0,-85.0,25.0
NOR,NO,Norway,,,,,,2020-04-10,-81.0,-80.0,163.0,-58.0,-85.0,26.0
NOR,NO,Norway,,,,,,2020-04-11,-43.0,-2.0,-2.0,-55.0,-36.0,9.0
NOR,NO,Norway,,,,,,2020-04-12,-63.0,-31.0,12.0,-52.0,-34.0,10.0
NOR,NO,Norway,,,,,,2020-04-13,-80.0,-80.0,70.0,-63.0,-86.0,27.0
NOR,NO,Norway,,,,,,2020-04-14,-26.0,7.0,3.0,-52.0,-47.0,17.0
NOR,NO,Norway,,,,,,2020-04-15,-29.0,-3.0,44.0,-47.0,-47.0,17.0
NOR,NO,Norway,,,,,,2020-04-16,-28.0,-2.0,53.0,-48.0,-46.0,17.0
