open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BHS,BS,The Bahamas,,,,,,2020-02-15,1.0,-3.0,13.0,11.0,0.0,-1.0
BHS,BS,The Bahamas,,,,,,2020-02-16,6.0,-1.0,11.0,4.0,3.0,-1.0
BHS,BS,The Bahamas,,,,,,2020-02-17,1.0,0.0,15.0,6.0,2.0,0.0
BHS,BS,The Bahamas,,,,,,2020-02-18,3.0,0.0,6.0,8.0,1.0,0.0
BHS,BS,The Bahamas,,,,,,2020-02-19,0.0,-4.0,8.0,23.0,-1.0,0.0
BHS,BS,The Bahamas,,,,,,2020-02-20,1.0,-2.0,15.0,11.0,-3.0,0.0
BHS,BS,The Bahamas,,,,,,2020-02-21,-1.0,0.0,3.0,8.0,-6.0,2.0
BHS,BS,The Bahamas,,,,,,2020-02-22,-1.0,-2.0,-7.0,16.0,0.0,1.0
BHS,BS,The Bahamas,,,,,,2020-02-23,1.0,-2.0,7.0,7.0,0.0,0.0
BHS,BS,The Bahamas,,,,,,2020-02-24,3.0,0.0,8.0,8.0,-5.0,2.0
BHS,BS,The Bahamas,,,,,,2020-02-25,0.0,-1.0,9.0,4.0,0.0,0.0
BHS,BS,The Bahamas,,,,,,2020-02-26,2.0,1.0,8.0,13.0,2.0,-1.0
BHS,BS,The Bahamas,,,,,,2020-02-27,3.0,5.0,1.0,6.0,0.0,1.0
BHS,BS,The Bahamas,,,,,,2020-02-28,6.0,8.0,8.0,5.0,0.0,0.0
BHS,BS,The Bahamas,,,,,,2020-02-29,5.0,4.0,13.0,13.0,3.0,-1.0
BHS,BS,The Bahamas,,,,,,2020-03-01,3.0,3.0,6.0,4.0,0.0,0.0
BHS,BS,The Bahamas,,,,,,2020-03-02,3.0,10.0,8.0,-3.0,1.0,1.0
BHS,BS,The Bahamas,,,,,,2020-03-03,1.0,5.0,6.0,-1.0,0.0,0.0
BHS,BS,The Bahamas,,,,,,2020-03-04,1.0,3.0,11.0,8.0,2.0,-1.0
BHS,BS,The Bahamas,,,,,,2020-03-05,-1.0,3.0,9.0,2.0,1.0,1.0
BHS,BS,The Bahamas,,,,,,2020-03-06,1.0,2.0,11.0,2.0,1.0,-1.0
BHS,BS,The Bahamas,,,,,,2020-03-07,-1.0,2.0,3.0,3.0,2.0,0.0
BHS,BS,The Bahamas,,,,,,2020-03-08,-3.0,-1.0,-4.0,-2.0,0.0,1.0
