open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
POL,PL,Poland,,,,,,2020-02-15,7.0,-1.0,26.0,4.0,0.0,-1.0
POL,PL,Poland,,,,,,2020-02-16,12.0,-13.0,18.0,6.0,-2.0,0.0
POL,PL,Poland,,,,,,2020-02-17,6.0,1.0,20.0,1.0,1.0,0.0
POL,PL,Poland,,,,,,2020-02-18,3.0,-1.0,13.0,-1.0,1.0,1.0
POL,PL,Poland,,,,,,2020-02-19,5.0,0.0,13.0,-1.0,1.0,0.0
POL,PL,Poland,,,,,,2020-02-20,7.0,1.0,23.0,3.0,1.0,0.0
POL,PL,Poland,,,,,,2020-02-21,1.0,-2.0,-3.0,-3.0,1.0,0.0
POL,PL,Poland,,,,,,2020-02-22,3.0,-1.0,16.0,2.0,2.0,0.0
POL,PL,Poland,,,,,,2020-02-23,-7.0,-25.0,-30.0,-2.0,-3.0,1.0
POL,PL,Poland,,,,,,2020-02-24,1.0,1.0,-4.0,3.0,8.0,-1.0
POL,PL,Poland,,,,,,2020-02-25,1.0,2.0,5.0,5.0,8.0,0.0
POL,PL,Poland,,,,,,2020-02-26,-2.0,-2.0,3.0,3.0,8.0,0.0
POL,PL,Poland,,,,,,2020-02-27,3.0,4.0,4.0,5.0,8.0,0.0
POL,PL,Poland,,,,,,2020-02-28,3.0,5.0,-1.0,5.0,9.0,-1.0
POL,PL,Poland,,,,,,2020-02-29,4.0,3.0,8.0,1.0,4.0,1.0
POL,PL,Poland,,,,,,2020-03-01,7.0,-7.0,30.0,10.0,2.0,1.0
POL,PL,Poland,,,,,,2020-03-02,2.0,3.0,-6.0,3.0,10.0,-1.0
POL,PL,Poland,,,,,,2020-03-03,1.0,1.0,0.0,2.0,9.0,0.0
POL,PL,Poland,,,,,,2020-03-04,4.0,5.0,5.0,4.0,9.0,0.0
POL,PL,Poland,,,,,,2020-03-05,5.0,5.0,22.0,7.0,9.0,-1.0
POL,PL,Poland,,,,,,2020-03-06,4.0,4.0,-2.0,3.0,9.0,-1.0
POL,PL,Poland,,,,,,2020-03-07,7.0,7.0,3.0,0.0,4.0,0.0
POL,PL,Poland,,,,,,2020-03-08,24.0,3.0,36.0,13.0,5.0,0.0
POL,PL,Poland,,,,,,2020-03-09,4.0,3.0,8.0,3.0,9.0,-1.0
POL,PL,Poland,,,,,,2020-03-10,4.0,10.0,15.0,3.0,9.0,0.0
POL,PL,Poland,,,,,,2020-03-11,3.0,30.0,4.0,-2.0,5.0,0.0
POL,PL,Poland,,,,,,2020-03-12,-14.0,21.0,-13.0,-21.0,-12.0,6.0
POL,PL,Poland,,,,,,2020-03-13,-28.0,6.0,-29.0,-34.0,-17.0,10.0
POL,PL,Poland,,,,,,2020-03-14,-52.0,-17.0,-29.0,-39.0,-14.0,10.0
POL,PL,Poland,,,,,,2020-03-15,-70.0,-43.0,-17.0,-52.0,-26.0,10.0
POL,PL,Poland,,,,,,2020-03-16,-50.0,-23.0,-20.0,-52.0,-33.0,15.0
POL,PL,Poland,,,,,,2020-03-17,-53.0,-26.0,5.0,-53.0,-38.0,17.0
POL,PL,Poland,,,,,,2020-03-18,-51.0,-24.0,14.0,-52.0,-39.0,16.0
POL,PL,Poland,,,,,,2020-03-19,-52.0,-24.0,-3.0,-54.0,-40.0,17.0
POL,PL,Poland,,,,,,2020-03-20,-55.0,-23.0,-31.0,-58.0,-39.0,19.0
POL,PL,Poland,,,,,,2020-03-21,-64.0,-32.0,-43.0,-59.0,-28.0,14.0
POL,PL,Poland,,,,,,2020-03-22,-76.0,-55.0,-47.0,-66.0,-33.0,12.0
POL,PL,Poland,,,,,,2020-03-23,-53.0,-27.0,-37.0,-59.0,-41.0,18.0
POL,PL,Poland,,,,,,2020-03-24,-52.0,-21.0,-29.0,-58.0,-42.0,19.0
POL,PL,Poland,,,,,,2020-03-25,-58.0,-30.0,-41.0,-62.0,-44.0,20.0
POL,PL,Poland,,,,,,2020-03-26,-58.0,-30.0,-35.0,-62.0,-44.0,20.0
POL,PL,Poland,,,,,,2020-03-27,-58.0,-28.0,-30.0,-62.0,-43.0,21.0
POL,PL,Poland,,,,,,2020-03-28,-63.0,-34.0,-9.0,-56.0,-29.0,12.0
POL,PL,Poland,,,,,,2020-03-29,-78.0,-59.0,-59.0,-71.0,-36.0,13.0
POL,PL,Poland,,,,,,2020-03-30,-56.0,-32.0,-48.0,-64.0,-44.0,20.0
POL,PL,Poland,,,,,,2020-03-31,-54.0,-25.0,-46.0,-63.0,-44.0,21.0
POL,PL,Poland,,,,,,2020-04-01,-58.0,-38.0,-50.0,-64.0,-46.0,21.0
POL,PL,Poland,,,,,,2020-04-02,-58.0,-35.0,-48.0,-64.0,-46.0,21.0
POL,PL,Poland,,,,,,2020-04-03,-59.0,-33.0,-56.0,-65.0,-45.0,22.0
