open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IDN,ID,Indonesia,,,,,,2020-02-15,-2,-2,-8,1.0,5,1
IDN,ID,Indonesia,,,,,,2020-02-16,-3,-3,-7,-4.0,2,2
IDN,ID,Indonesia,,,,,,2020-02-17,-3,-4,-7,-1.0,3,1
IDN,ID,Indonesia,,,,,,2020-02-18,-3,-2,-4,1.0,2,1
IDN,ID,Indonesia,,,,,,2020-02-19,-3,-4,-3,0.0,1,1
IDN,ID,Indonesia,,,,,,2020-02-20,-2,-1,-1,4.0,1,1
IDN,ID,Indonesia,,,,,,2020-02-21,-2,-3,-5,2.0,5,1
IDN,ID,Indonesia,,,,,,2020-02-22,0,0,-5,1.0,5,0
IDN,ID,Indonesia,,,,,,2020-02-23,-2,-1,-5,-4.0,3,1
IDN,ID,Indonesia,,,,,,2020-02-24,-2,-3,-4,-1.0,4,1
IDN,ID,Indonesia,,,,,,2020-02-25,-5,-2,-6,-6.0,-2,3
IDN,ID,Indonesia,,,,,,2020-02-26,-2,-1,-3,0.0,3,0
IDN,ID,Indonesia,,,,,,2020-02-27,0,2,-3,2.0,4,0
IDN,ID,Indonesia,,,,,,2020-02-28,1,3,-5,3.0,5,1
IDN,ID,Indonesia,,,,,,2020-02-29,2,6,-7,4.0,6,0
IDN,ID,Indonesia,,,,,,2020-03-01,1,5,-8,0.0,3,1
IDN,ID,Indonesia,,,,,,2020-03-02,5,12,0,3.0,5,0
IDN,ID,Indonesia,,,,,,2020-03-03,3,10,-2,2.0,5,0
IDN,ID,Indonesia,,,,,,2020-03-04,0,4,-5,-1.0,4,1
IDN,ID,Indonesia,,,,,,2020-03-05,4,8,-1,3.0,4,0
IDN,ID,Indonesia,,,,,,2020-03-06,2,4,-3,3.0,6,1
IDN,ID,Indonesia,,,,,,2020-03-07,3,6,-4,3.0,6,0
IDN,ID,Indonesia,,,,,,2020-03-08,1,4,-4,-1.0,4,1
IDN,ID,Indonesia,,,,,,2020-03-09,2,3,-1,1.0,5,1
IDN,ID,Indonesia,,,,,,2020-03-10,3,6,2,1.0,4,1
IDN,ID,Indonesia,,,,,,2020-03-11,3,5,2,1.0,4,1
IDN,ID,Indonesia,,,,,,2020-03-12,2,3,0,1.0,4,1
IDN,ID,Indonesia,,,,,,2020-03-13,2,3,-2,1.0,6,1
IDN,ID,Indonesia,,,,,,2020-03-14,-2,3,-6,-5.0,5,1
IDN,ID,Indonesia,,,,,,2020-03-15,-7,3,-12,-12.0,4,3
IDN,ID,Indonesia,,,,,,2020-03-16,-7,2,-8,-12.0,-8,5
IDN,ID,Indonesia,,,,,,2020-03-17,-9,1,-10,-16.0,-13,6
IDN,ID,Indonesia,,,,,,2020-03-18,-11,0,-12,-21.0,-16,8
IDN,ID,Indonesia,,,,,,2020-03-19,-16,-5,-17,-26.0,-17,9
IDN,ID,Indonesia,,,,,,2020-03-20,-19,-7,-21,-31.0,-18,10
IDN,ID,Indonesia,,,,,,2020-03-21,-23,-5,-30,-33.0,-11,9
IDN,ID,Indonesia,,,,,,2020-03-22,-32,-15,-39,-42.0,-7,10
IDN,ID,Indonesia,,,,,,2020-03-23,-27,-12,-25,-41.0,-27,13
IDN,ID,Indonesia,,,,,,2020-03-24,-29,-11,-26,-42.0,-31,13
IDN,ID,Indonesia,,,,,,2020-03-25,-38,-20,-31,-52.0,-59,21
IDN,ID,Indonesia,,,,,,2020-03-26,-34,-17,-30,-46.0,-34,15
IDN,ID,Indonesia,,,,,,2020-03-27,-36,-17,-34,-49.0,-33,16
IDN,ID,Indonesia,,,,,,2020-03-28,-42,-20,-46,-50.0,-23,15
IDN,ID,Indonesia,,,,,,2020-03-29,-47,-27,-52,-54.0,-15,15
IDN,ID,Indonesia,,,,,,2020-03-30,-36,-20,-32,-51.0,-34,16
IDN,ID,Indonesia,,,,,,2020-03-31,-35,-16,-32,-49.0,-35,15
IDN,ID,Indonesia,,,,,,2020-04-01,-31,-10,-28,-49.0,-35,15
IDN,ID,Indonesia,,,,,,2020-04-02,-33,-13,-29,-50.0,-35,16
IDN,ID,Indonesia,,,,,,2020-04-03,-35,-17,-34,-53.0,-34,17
IDN,ID,Indonesia,,,,,,2020-04-04,-40,-20,-45,-54.0,-25,15
IDN,ID,Indonesia,,,,,,2020-04-05,-43,-24,-50,-58.0,-17,14
IDN,ID,Indonesia,,,,,,2020-04-06,-34,-20,-31,-54.0,-34,16
IDN,ID,Indonesia,,,,,,2020-04-07,-33,-16,-30,-51.0,-35,15
IDN,ID,Indonesia,,,,,,2020-04-08,-34,-17,-30,-52.0,-36,15
IDN,ID,Indonesia,,,,,,2020-04-09,-31,-13,-28,-50.0,-35,15
IDN,ID,Indonesia,,,,,,2020-04-10,-43,-28,-37,-64.0,-60,24
IDN,ID,Indonesia,,,,,,2020-04-11,-43,-24,-46,-59.0,-30,17
IDN,ID,Indonesia,,,,,,2020-04-12,-46,-27,-50,-61.0,-17,15
IDN,ID,Indonesia,,,,,,2020-04-13,-33,-19,-29,-56.0,-35,17
IDN,ID,Indonesia,,,,,,2020-04-14,-34,-19,-29,-54.0,-36,16
IDN,ID,Indonesia,,,,,,2020-04-15,-35,-19,-29,-55.0,-36,17
IDN,ID,Indonesia,,,,,,2020-04-16,-34,-18,-29,-56.0,-36,17
IDN,ID,Indonesia,,,,,,2020-04-17,-38,-23,-35,-58.0,-35,18
IDN,ID,Indonesia,,,,,,2020-04-18,-43,-25,-46,-58.0,-24,15
IDN,ID,Indonesia,,,,,,2020-04-19,-45,-26,-49,-60.0,-14,14
IDN,ID,Indonesia,,,,,,2020-04-20,-34,-19,-29,-56.0,-34,16
IDN,ID,Indonesia,,,,,,2020-04-21,-35,-19,-31,-55.0,-36,16
IDN,ID,Indonesia,,,,,,2020-04-22,-34,-16,-28,-53.0,-36,15
IDN,ID,Indonesia,,,,,,2020-04-23,-32,-10,-28,-50.0,-37,15
IDN,ID,Indonesia,,,,,,2020-04-24,-49,-30,-45,-64.0,-43,22
IDN,ID,Indonesia,,,,,,2020-04-25,-50,-29,-53,-64.0,-30,19
IDN,ID,Indonesia,,,,,,2020-04-26,-53,-34,-58,-68.0,-18,18
IDN,ID,Indonesia,,,,,,2020-04-27,-43,-28,-38,-62.0,-36,19
IDN,ID,Indonesia,,,,,,2020-04-28,-43,-26,-38,-61.0,-38,18
IDN,ID,Indonesia,,,,,,2020-04-29,-42,-24,-36,-60.0,-37,18
IDN,ID,Indonesia,,,,,,2020-04-30,-40,-19,-35,-58.0,-36,18
IDN,ID,Indonesia,,,,,,2020-05-01,-44,-23,-42,-67.0,-59,25
IDN,ID,Indonesia,,,,,,2020-05-02,-46,-24,-50,-62.0,-28,18
IDN,ID,Indonesia,,,,,,2020-05-03,-48,-28,-55,-65.0,-14,17
IDN,ID,Indonesia,,,,,,2020-05-04,-38,-21,-34,-60.0,-35,18
IDN,ID,Indonesia,,,,,,2020-05-05,-39,-19,-34,-58.0,-36,18
IDN,ID,Indonesia,,,,,,2020-05-06,-38,-18,-33,-58.0,-36,18
IDN,ID,Indonesia,,,,,,2020-05-07,-44,-18,-37,-62.0,-58,24
IDN,ID,Indonesia,,,,,,2020-05-08,-44,-19,-41,-59.0,-35,19
IDN,ID,Indonesia,,,,,,2020-05-09,-48,-22,-52,-59.0,-26,17
IDN,ID,Indonesia,,,,,,2020-05-10,-48,-23,-54,-62.0,-12,16
IDN,ID,Indonesia,,,,,,2020-05-11,-39,-16,-36,-56.0,-34,18
IDN,ID,Indonesia,,,,,,2020-05-12,-38,-13,-33,-54.0,-35,18
IDN,ID,Indonesia,,,,,,2020-05-13,-37,-12,-32,-54.0,-34,17
IDN,ID,Indonesia,,,,,,2020-05-14,-36,-10,-32,-53.0,-34,17
IDN,ID,Indonesia,,,,,,2020-05-15,-36,-9,-34,-54.0,-32,16
IDN,ID,Indonesia,,,,,,2020-05-16,-37,-8,-43,-53.0,-22,15
IDN,ID,Indonesia,,,,,,2020-05-17,-40,-13,-50,-57.0,-8,15
IDN,ID,Indonesia,,,,,,2020-05-18,-33,-10,-32,-54.0,-33,17
IDN,ID,Indonesia,,,,,,2020-05-19,-29,1,-27,-48.0,-34,16
IDN,ID,Indonesia,,,,,,2020-05-20,-26,3,-24,-47.0,-34,16
IDN,ID,Indonesia,,,,,,2020-05-21,-24,12,-21,-47.0,-57,20
IDN,ID,Indonesia,,,,,,2020-05-22,-27,7,-26,-49.0,-46,19
IDN,ID,Indonesia,,,,,,2020-05-23,-35,6,-36,-49.0,-39,16
IDN,ID,Indonesia,,,,,,2020-05-24,-51,-30,-45,-59.0,-24,8
IDN,ID,Indonesia,,,,,,2020-05-25,-40,-17,-16,-59.0,-70,19
