open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
RUS,RU,Russia,,,,,,2020-02-15,10,8,1,8,1,-1
RUS,RU,Russia,,,,,,2020-02-16,8,7,3,6,3,0
RUS,RU,Russia,,,,,,2020-02-17,4,4,-1,3,1,1
RUS,RU,Russia,,,,,,2020-02-18,7,5,5,5,2,0
RUS,RU,Russia,,,,,,2020-02-19,7,5,6,4,2,0
RUS,RU,Russia,,,,,,2020-02-20,11,9,12,7,2,-1
RUS,RU,Russia,,,,,,2020-02-21,11,8,12,9,2,-1
RUS,RU,Russia,,,,,,2020-02-22,13,11,6,10,1,-2
RUS,RU,Russia,,,,,,2020-02-23,11,9,10,4,1,-2
RUS,RU,Russia,,,,,,2020-02-24,3,-3,5,-20,-62,13
RUS,RU,Russia,,,,,,2020-02-25,2,3,2,5,4,0
RUS,RU,Russia,,,,,,2020-02-26,3,2,4,4,5,-1
RUS,RU,Russia,,,,,,2020-02-27,4,4,8,5,5,-1
RUS,RU,Russia,,,,,,2020-02-28,4,3,3,5,5,0
RUS,RU,Russia,,,,,,2020-02-29,8,6,3,8,9,0
RUS,RU,Russia,,,,,,2020-03-01,12,9,44,11,8,-1
RUS,RU,Russia,,,,,,2020-03-02,4,4,3,4,6,0
RUS,RU,Russia,,,,,,2020-03-03,7,7,6,6,6,-1
RUS,RU,Russia,,,,,,2020-03-04,9,9,11,7,6,-1
RUS,RU,Russia,,,,,,2020-03-05,14,15,13,9,7,-2
RUS,RU,Russia,,,,,,2020-03-06,14,12,11,10,6,-2
RUS,RU,Russia,,,,,,2020-03-07,20,20,11,14,3,-2
RUS,RU,Russia,,,,,,2020-03-08,22,20,36,14,0,-4
RUS,RU,Russia,,,,,,2020-03-09,9,1,36,-15,-63,12
RUS,RU,Russia,,,,,,2020-03-10,4,4,9,6,5,-1
RUS,RU,Russia,,,,,,2020-03-11,6,6,10,7,5,-1
RUS,RU,Russia,,,,,,2020-03-12,7,7,10,6,5,-1
RUS,RU,Russia,,,,,,2020-03-13,6,7,6,4,4,0
RUS,RU,Russia,,,,,,2020-03-14,10,10,3,9,8,-1
RUS,RU,Russia,,,,,,2020-03-15,6,10,-2,4,5,0
RUS,RU,Russia,,,,,,2020-03-16,5,12,2,4,3,0
RUS,RU,Russia,,,,,,2020-03-17,8,19,9,2,-1,1
RUS,RU,Russia,,,,,,2020-03-18,3,13,8,-2,-4,1
RUS,RU,Russia,,,,,,2020-03-19,0,7,8,-5,-6,2
RUS,RU,Russia,,,,,,2020-03-20,-2,5,4,-6,-8,3
RUS,RU,Russia,,,,,,2020-03-21,-6,2,-2,-6,-7,2
RUS,RU,Russia,,,,,,2020-03-22,-8,2,6,-8,2,1
RUS,RU,Russia,,,,,,2020-03-23,-5,1,4,-12,-14,4
RUS,RU,Russia,,,,,,2020-03-24,-5,1,5,-12,-15,4
RUS,RU,Russia,,,,,,2020-03-25,-2,7,13,-10,-15,4
RUS,RU,Russia,,,,,,2020-03-26,-4,8,16,-11,-16,4
RUS,RU,Russia,,,,,,2020-03-27,-5,9,12,-11,-17,4
RUS,RU,Russia,,,,,,2020-03-28,-33,-5,-3,-22,-22,4
RUS,RU,Russia,,,,,,2020-03-29,-42,-13,-7,-30,-16,4
RUS,RU,Russia,,,,,,2020-03-30,-45,-18,-20,-46,-51,16
RUS,RU,Russia,,,,,,2020-03-31,-49,-22,-28,-51,-55,18
RUS,RU,Russia,,,,,,2020-04-01,-56,-30,-36,-57,-59,20
RUS,RU,Russia,,,,,,2020-04-02,-57,-32,-37,-60,-61,22
RUS,RU,Russia,,,,,,2020-04-03,-56,-30,-37,-58,-59,23
RUS,RU,Russia,,,,,,2020-04-04,-60,-34,-40,-55,-44,13
RUS,RU,Russia,,,,,,2020-04-05,-58,-31,-35,-53,-31,9
RUS,RU,Russia,,,,,,2020-04-06,-48,-24,-29,-52,-49,17
RUS,RU,Russia,,,,,,2020-04-07,-46,-21,-22,-49,-49,17
RUS,RU,Russia,,,,,,2020-04-08,-47,-23,-23,-49,-48,16
RUS,RU,Russia,,,,,,2020-04-09,-44,-20,-17,-47,-47,15
RUS,RU,Russia,,,,,,2020-04-10,-44,-18,-23,-47,-46,16
RUS,RU,Russia,,,,,,2020-04-11,-49,-22,-31,-46,-35,9
RUS,RU,Russia,,,,,,2020-04-12,-49,-20,-28,-45,-24,6
RUS,RU,Russia,,,,,,2020-04-13,-42,-18,-21,-47,-44,15
RUS,RU,Russia,,,,,,2020-04-14,-41,-17,-22,-47,-44,15
RUS,RU,Russia,,,,,,2020-04-15,-41,-17,-23,-48,-45,15
