open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DNK,DK,Denmark,,,,,,2020-02-15,-2.0,-1.0,-4.0,2.0,-6.0,0.0
DNK,DK,Denmark,,,,,,2020-02-16,-7.0,-7.0,-33.0,-5.0,-6.0,1.0
DNK,DK,Denmark,,,,,,2020-02-17,-3.0,-1.0,0.0,-3.0,-2.0,1.0
DNK,DK,Denmark,,,,,,2020-02-18,1.0,1.0,9.0,-1.0,-1.0,1.0
DNK,DK,Denmark,,,,,,2020-02-19,0.0,0.0,12.0,-2.0,-1.0,1.0
DNK,DK,Denmark,,,,,,2020-02-20,1.0,-1.0,-3.0,-1.0,-2.0,1.0
DNK,DK,Denmark,,,,,,2020-02-21,1.0,1.0,15.0,-1.0,-3.0,1.0
DNK,DK,Denmark,,,,,,2020-02-22,-6.0,-3.0,-24.0,-4.0,-3.0,1.0
DNK,DK,Denmark,,,,,,2020-02-23,1.0,-2.0,-9.0,0.0,0.0,0.0
DNK,DK,Denmark,,,,,,2020-02-24,-2.0,-1.0,12.0,2.0,2.0,0.0
DNK,DK,Denmark,,,,,,2020-02-25,-3.0,-3.0,-4.0,1.0,3.0,1.0
DNK,DK,Denmark,,,,,,2020-02-26,-2.0,-2.0,1.0,0.0,3.0,1.0
DNK,DK,Denmark,,,,,,2020-02-27,2.0,1.0,21.0,2.0,3.0,0.0
DNK,DK,Denmark,,,,,,2020-02-28,17.0,1.0,23.0,6.0,2.0,-1.0
DNK,DK,Denmark,,,,,,2020-02-29,10.0,-4.0,-17.0,5.0,0.0,0.0
DNK,DK,Denmark,,,,,,2020-03-01,21.0,-7.0,-5.0,5.0,1.0,0.0
DNK,DK,Denmark,,,,,,2020-03-02,11.0,-5.0,28.0,1.0,2.0,0.0
DNK,DK,Denmark,,,,,,2020-03-03,10.0,-5.0,9.0,-1.0,2.0,0.0
DNK,DK,Denmark,,,,,,2020-03-04,9.0,-5.0,16.0,1.0,2.0,0.0
DNK,DK,Denmark,,,,,,2020-03-05,10.0,-3.0,30.0,-1.0,2.0,0.0
DNK,DK,Denmark,,,,,,2020-03-06,7.0,-3.0,11.0,-2.0,1.0,0.0
DNK,DK,Denmark,,,,,,2020-03-07,10.0,-2.0,47.0,7.0,1.0,-1.0
DNK,DK,Denmark,,,,,,2020-03-08,11.0,-8.0,-7.0,-1.0,-2.0,0.0
DNK,DK,Denmark,,,,,,2020-03-09,5.0,-5.0,14.0,-3.0,0.0,1.0
DNK,DK,Denmark,,,,,,2020-03-10,3.0,-4.0,-6.0,-7.0,0.0,2.0
DNK,DK,Denmark,,,,,,2020-03-11,5.0,5.0,25.0,-10.0,-1.0,2.0
DNK,DK,Denmark,,,,,,2020-03-12,-11.0,22.0,-16.0,-36.0,-28.0,12.0
DNK,DK,Denmark,,,,,,2020-03-13,-28.0,-7.0,2.0,-48.0,-44.0,16.0
DNK,DK,Denmark,,,,,,2020-03-14,-31.0,-9.0,86.0,-36.0,-16.0,8.0
DNK,DK,Denmark,,,,,,2020-03-15,-33.0,-24.0,-8.0,-50.0,-22.0,8.0
DNK,DK,Denmark,,,,,,2020-03-16,-24.0,-14.0,50.0,-52.0,-50.0,17.0
DNK,DK,Denmark,,,,,,2020-03-17,-25.0,-4.0,38.0,-55.0,-52.0,18.0
DNK,DK,Denmark,,,,,,2020-03-18,-41.0,-21.0,11.0,-61.0,-54.0,20.0
DNK,DK,Denmark,,,,,,2020-03-19,-39.0,-20.0,104.0,-58.0,-55.0,19.0
DNK,DK,Denmark,,,,,,2020-03-20,-44.0,-22.0,64.0,-62.0,-56.0,21.0
DNK,DK,Denmark,,,,,,2020-03-21,-48.0,-21.0,85.0,-55.0,-27.0,11.0
