open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
VNM,VN,Vietnam,,,,,,2020-02-15,-6.0,-4.0,-11.0,-9.0,-4,7.0
VNM,VN,Vietnam,,,,,,2020-02-16,-9.0,-7.0,-9.0,-11.0,-7,7.0
VNM,VN,Vietnam,,,,,,2020-02-17,-9.0,-7.0,-7.0,-11.0,5,6.0
VNM,VN,Vietnam,,,,,,2020-02-18,-11.0,-4.0,-8.0,-9.0,7,6.0
VNM,VN,Vietnam,,,,,,2020-02-19,-9.0,-9.0,-9.0,-12.0,7,4.0
VNM,VN,Vietnam,,,,,,2020-02-20,-12.0,-10.0,-11.0,-15.0,5,3.0
VNM,VN,Vietnam,,,,,,2020-02-21,-7.0,-9.0,-10.0,-12.0,-5,7.0
VNM,VN,Vietnam,,,,,,2020-02-22,-7.0,-3.0,-11.0,-9.0,-3,7.0
VNM,VN,Vietnam,,,,,,2020-02-23,-9.0,-6.0,-6.0,-12.0,-5,6.0
VNM,VN,Vietnam,,,,,,2020-02-24,-7.0,-5.0,-2.0,-10.0,6,5.0
VNM,VN,Vietnam,,,,,,2020-02-25,-10.0,-4.0,-5.0,-9.0,9,5.0
VNM,VN,Vietnam,,,,,,2020-02-26,-10.0,-9.0,-8.0,-11.0,8,3.0
VNM,VN,Vietnam,,,,,,2020-02-27,-11.0,-9.0,-9.0,-13.0,7,2.0
VNM,VN,Vietnam,,,,,,2020-02-28,-6.0,-8.0,-7.0,-9.0,-3,6.0
VNM,VN,Vietnam,,,,,,2020-02-29,-5.0,-3.0,-9.0,-5.0,-2,6.0
VNM,VN,Vietnam,,,,,,2020-03-01,-5.0,-3.0,-2.0,-5.0,-3,5.0
VNM,VN,Vietnam,,,,,,2020-03-02,-8.0,-5.0,-4.0,-9.0,12,5.0
VNM,VN,Vietnam,,,,,,2020-03-03,-12.0,-6.0,-10.0,-10.0,14,5.0
VNM,VN,Vietnam,,,,,,2020-03-04,-14.0,-15.0,-17.0,-17.0,11,5.0
VNM,VN,Vietnam,,,,,,2020-03-05,-11.0,-8.0,-12.0,-14.0,11,2.0
VNM,VN,Vietnam,,,,,,2020-03-06,-3.0,-5.0,-9.0,-9.0,3,5.0
VNM,VN,Vietnam,,,,,,2020-03-07,-7.0,4.0,-12.0,-9.0,4,7.0
VNM,VN,Vietnam,,,,,,2020-03-08,-4.0,2.0,-4.0,-11.0,-2,6.0
VNM,VN,Vietnam,,,,,,2020-03-09,-12.0,-5.0,-6.0,-15.0,10,6.0
VNM,VN,Vietnam,,,,,,2020-03-10,-15.0,-5.0,-11.0,-15.0,13,6.0
VNM,VN,Vietnam,,,,,,2020-03-11,-14.0,-9.0,-12.0,-17.0,11,4.0
VNM,VN,Vietnam,,,,,,2020-03-12,-18.0,-10.0,-13.0,-21.0,8,3.0
VNM,VN,Vietnam,,,,,,2020-03-13,-15.0,-12.0,-15.0,-21.0,-2,8.0
VNM,VN,Vietnam,,,,,,2020-03-14,-18.0,-9.0,-21.0,-21.0,0,9.0
VNM,VN,Vietnam,,,,,,2020-03-15,-19.0,-10.0,-16.0,-23.0,-5,9.0
VNM,VN,Vietnam,,,,,,2020-03-16,-18.0,-10.0,-12.0,-23.0,8,8.0
VNM,VN,Vietnam,,,,,,2020-03-17,-24.0,-13.0,-18.0,-24.0,8,8.0
VNM,VN,Vietnam,,,,,,2020-03-18,-24.0,-18.0,-22.0,-28.0,7,7.0
VNM,VN,Vietnam,,,,,,2020-03-19,-26.0,-17.0,-22.0,-30.0,5,5.0
VNM,VN,Vietnam,,,,,,2020-03-20,-21.0,-14.0,-19.0,-27.0,-4,9.0
VNM,VN,Vietnam,,,,,,2020-03-21,-23.0,-12.0,-24.0,-27.0,-3,11.0
VNM,VN,Vietnam,,,,,,2020-03-22,-26.0,-15.0,-21.0,-32.0,-7,11.0
VNM,VN,Vietnam,,,,,,2020-03-23,-23.0,-11.0,-15.0,-29.0,4,9.0
VNM,VN,Vietnam,,,,,,2020-03-24,-27.0,-12.0,-18.0,-29.0,6,9.0
VNM,VN,Vietnam,,,,,,2020-03-25,-29.0,-17.0,-21.0,-31.0,3,8.0
VNM,VN,Vietnam,,,,,,2020-03-26,-34.0,-17.0,-22.0,-35.0,-1,7.0
VNM,VN,Vietnam,,,,,,2020-03-27,-35.0,-18.0,-25.0,-35.0,-12,12.0
VNM,VN,Vietnam,,,,,,2020-03-28,-45.0,-20.0,-33.0,-41.0,-15,15.0
VNM,VN,Vietnam,,,,,,2020-03-29,-52.0,-29.0,-33.0,-49.0,-20,16.0
VNM,VN,Vietnam,,,,,,2020-03-30,-50.0,-27.0,-28.0,-48.0,-11,15.0
VNM,VN,Vietnam,,,,,,2020-03-31,-52.0,-19.0,-31.0,-47.0,-11,14.0
VNM,VN,Vietnam,,,,,,2020-04-01,-61.0,-39.0,-41.0,-59.0,-23,16.0
VNM,VN,Vietnam,,,,,,2020-04-02,-67.0,-42.0,-44.0,-67.0,-58,23.0
VNM,VN,Vietnam,,,,,,2020-04-03,-63.0,-43.0,-43.0,-64.0,-36,22.0
VNM,VN,Vietnam,,,,,,2020-04-04,-65.0,-42.0,-49.0,-64.0,-33,23.0
VNM,VN,Vietnam,,,,,,2020-04-05,-67.0,-44.0,-47.0,-67.0,-32,22.0
VNM,VN,Vietnam,,,,,,2020-04-06,-60.0,-36.0,-38.0,-61.0,-25,20.0
VNM,VN,Vietnam,,,,,,2020-04-07,-61.0,-34.0,-38.0,-59.0,-23,19.0
VNM,VN,Vietnam,,,,,,2020-04-08,-60.0,-39.0,-39.0,-60.0,-23,17.0
VNM,VN,Vietnam,,,,,,2020-04-09,-61.0,-38.0,-39.0,-60.0,-24,15.0
VNM,VN,Vietnam,,,,,,2020-04-10,-58.0,-36.0,-38.0,-59.0,-30,20.0
VNM,VN,Vietnam,,,,,,2020-04-11,-59.0,-33.0,-43.0,-58.0,-29,21.0
VNM,VN,Vietnam,,,,,,2020-04-12,-64.0,-40.0,-46.0,-64.0,-30,20.0
VNM,VN,Vietnam,,,,,,2020-04-13,-60.0,-37.0,-40.0,-61.0,-23,20.0
VNM,VN,Vietnam,,,,,,2020-04-14,-58.0,-31.0,-36.0,-56.0,-19,18.0
VNM,VN,Vietnam,,,,,,2020-04-15,-57.0,-34.0,-37.0,-57.0,-19,16.0
VNM,VN,Vietnam,,,,,,2020-04-16,-54.0,-30.0,-34.0,-54.0,-16,13.0
VNM,VN,Vietnam,,,,,,2020-04-17,-51.0,-30.0,-35.0,-54.0,-25,18.0
VNM,VN,Vietnam,,,,,,2020-04-18,-53.0,-28.0,-39.0,-53.0,-23,18.0
VNM,VN,Vietnam,,,,,,2020-04-19,-53.0,-30.0,-35.0,-56.0,-22,16.0
VNM,VN,Vietnam,,,,,,2020-04-20,-48.0,-26.0,-28.0,-51.0,-14,15.0
VNM,VN,Vietnam,,,,,,2020-04-21,-50.0,-26.0,-32.0,-51.0,-12,15.0
VNM,VN,Vietnam,,,,,,2020-04-22,-49.0,-29.0,-34.0,-52.0,-12,13.0
VNM,VN,Vietnam,,,,,,2020-04-23,-44.0,-29.0,-34.0,-51.0,-10,10.0
VNM,VN,Vietnam,,,,,,2020-04-24,-39.0,-29.0,-36.0,-47.0,-19,15.0
VNM,VN,Vietnam,,,,,,2020-04-25,-34.0,-21.0,-35.0,-41.0,-16,15.0
VNM,VN,Vietnam,,,,,,2020-04-26,-34.0,-22.0,-30.0,-41.0,-13,13.0
VNM,VN,Vietnam,,,,,,2020-04-27,-27.0,-16.0,-21.0,-36.0,-3,11.0
VNM,VN,Vietnam,,,,,,2020-04-28,-26.0,-13.0,-19.0,-30.0,0,9.0
VNM,VN,Vietnam,,,,,,2020-04-29,-18.0,-9.0,-12.0,-20.0,-1,5.0
VNM,VN,Vietnam,,,,,,2020-04-30,-24.0,9.0,-11.0,-13.0,-48,8.0
VNM,VN,Vietnam,,,,,,2020-05-01,-26.0,0.0,-17.0,-27.0,-58,16.0
VNM,VN,Vietnam,,,,,,2020-05-02,-30.0,-1.0,-30.0,-20.0,-34,13.0
VNM,VN,Vietnam,,,,,,2020-05-03,-30.0,-5.0,-33.0,-10.0,-9,7.0
VNM,VN,Vietnam,,,,,,2020-05-04,-28.0,-1.0,-34.0,-10.0,5,7.0
VNM,VN,Vietnam,,,,,,2020-05-05,-29.0,1.0,-36.0,-8.0,9,6.0
VNM,VN,Vietnam,,,,,,2020-05-06,-27.0,1.0,-36.0,-8.0,9,5.0
VNM,VN,Vietnam,,,,,,2020-05-07,-27.0,1.0,-31.0,-11.0,8,3.0
VNM,VN,Vietnam,,,,,,2020-05-08,-21.0,1.0,-32.0,-8.0,-2,7.0
VNM,VN,Vietnam,,,,,,2020-05-09,-20.0,6.0,-34.0,-5.0,-1,8.0
VNM,VN,Vietnam,,,,,,2020-05-10,-19.0,7.0,-28.0,-3.0,-2,7.0
VNM,VN,Vietnam,,,,,,2020-05-11,-19.0,10.0,-26.0,-1.0,14,5.0
VNM,VN,Vietnam,,,,,,2020-05-12,-22.0,9.0,-29.0,1.0,17,5.0
VNM,VN,Vietnam,,,,,,2020-05-13,-23.0,1.0,-32.0,-5.0,16,3.0
VNM,VN,Vietnam,,,,,,2020-05-14,-21.0,5.0,-28.0,-6.0,14,1.0
VNM,VN,Vietnam,,,,,,2020-05-15,-17.0,5.0,-28.0,-3.0,4,5.0
VNM,VN,Vietnam,,,,,,2020-05-16,-15.0,11.0,-26.0,1.0,2,7.0
VNM,VN,Vietnam,,,,,,2020-05-17,-15.0,9.0,-22.0,-1.0,-1,7.0
VNM,VN,Vietnam,,,,,,2020-05-18,-18.0,9.0,-23.0,-2.0,17,4.0
VNM,VN,Vietnam,,,,,,2020-05-19,-22.0,5.0,-28.0,-3.0,21,4.0
VNM,VN,Vietnam,,,,,,2020-05-20,-18.0,3.0,-26.0,-5.0,18,3.0
VNM,VN,Vietnam,,,,,,2020-05-21,-20.0,5.0,-25.0,-7.0,16,1.0
VNM,VN,Vietnam,,,,,,2020-05-22,-15.0,7.0,-25.0,-3.0,7,5.0
VNM,VN,Vietnam,,,,,,2020-05-23,-15.0,8.0,-27.0,-4.0,4,7.0
VNM,VN,Vietnam,,,,,,2020-05-24,-14.0,8.0,-20.0,-2.0,0,7.0
VNM,VN,Vietnam,,,,,,2020-05-25,-21.0,2.0,-24.0,-8.0,17,5.0
