open_covid_region_code,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CMR,CM,Cameroon,,,,,,2020-02-15,-1.0,1.0,4.0,1.0,2.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-16,-4.0,0.0,0.0,-1.0,0.0,0.0
CMR,CM,Cameroon,,,,,,2020-02-17,-1.0,1.0,-2.0,4.0,2.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-18,-3.0,0.0,-1.0,1.0,2.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-19,-5.0,0.0,-1.0,0.0,3.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-20,-5.0,0.0,-2.0,0.0,2.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-21,-4.0,-1.0,1.0,-2.0,0.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-22,-6.0,-5.0,-1.0,-4.0,0.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-23,-9.0,-7.0,-5.0,-7.0,-3.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-24,-5.0,-3.0,-5.0,-2.0,1.0,0.0
CMR,CM,Cameroon,,,,,,2020-02-25,-3.0,0.0,-1.0,-3.0,2.0,0.0
CMR,CM,Cameroon,,,,,,2020-02-26,-2.0,3.0,1.0,1.0,2.0,0.0
CMR,CM,Cameroon,,,,,,2020-02-27,-2.0,3.0,2.0,3.0,2.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-28,-2.0,1.0,5.0,3.0,0.0,1.0
CMR,CM,Cameroon,,,,,,2020-02-29,-2.0,0.0,1.0,0.0,0.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-01,-2.0,0.0,1.0,2.0,0.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-02,-1.0,2.0,-1.0,5.0,4.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-03,-3.0,-1.0,1.0,6.0,3.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-04,-1.0,4.0,3.0,7.0,4.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-05,3.0,3.0,1.0,7.0,4.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-06,-1.0,4.0,5.0,7.0,3.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-07,-1.0,4.0,4.0,4.0,4.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-08,11.0,5.0,8.0,8.0,10.0,-1.0
CMR,CM,Cameroon,,,,,,2020-03-09,-4.0,-3.0,-4.0,2.0,2.0,-1.0
CMR,CM,Cameroon,,,,,,2020-03-10,-5.0,-3.0,-1.0,3.0,2.0,-1.0
CMR,CM,Cameroon,,,,,,2020-03-11,-4.0,0.0,1.0,1.0,3.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-12,-6.0,-1.0,0.0,0.0,1.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-13,-5.0,-6.0,2.0,-1.0,0.0,-1.0
CMR,CM,Cameroon,,,,,,2020-03-14,-8.0,-7.0,1.0,-3.0,0.0,-1.0
CMR,CM,Cameroon,,,,,,2020-03-15,-7.0,-4.0,-2.0,-2.0,1.0,0.0
CMR,CM,Cameroon,,,,,,2020-03-16,-5.0,-3.0,0.0,1.0,2.0,-1.0
CMR,CM,Cameroon,,,,,,2020-03-17,-4.0,-1.0,-1.0,0.0,3.0,-1.0
CMR,CM,Cameroon,,,,,,2020-03-18,-11.0,3.0,-2.0,-5.0,-6.0,4.0
CMR,CM,Cameroon,,,,,,2020-03-19,-15.0,-6.0,-10.0,-9.0,-8.0,5.0
CMR,CM,Cameroon,,,,,,2020-03-20,-19.0,-15.0,-15.0,-14.0,-10.0,7.0
CMR,CM,Cameroon,,,,,,2020-03-21,-19.0,-12.0,-17.0,-13.0,-4.0,7.0
CMR,CM,Cameroon,,,,,,2020-03-22,-23.0,-18.0,-20.0,-20.0,-5.0,8.0
CMR,CM,Cameroon,,,,,,2020-03-23,-16.0,-9.0,-18.0,-12.0,-10.0,7.0
CMR,CM,Cameroon,,,,,,2020-03-24,-23.0,-16.0,-21.0,-18.0,-15.0,10.0
CMR,CM,Cameroon,,,,,,2020-03-25,-19.0,-11.0,-15.0,-17.0,-14.0,8.0
CMR,CM,Cameroon,,,,,,2020-03-26,-20.0,-13.0,-16.0,-16.0,-14.0,9.0
CMR,CM,Cameroon,,,,,,2020-03-27,-20.0,-14.0,-15.0,-19.0,-13.0,10.0
CMR,CM,Cameroon,,,,,,2020-03-28,-24.0,-15.0,-18.0,-20.0,-6.0,9.0
CMR,CM,Cameroon,,,,,,2020-03-29,-26.0,-20.0,-19.0,-23.0,-3.0,9.0
CMR,CM,Cameroon,,,,,,2020-03-30,-20.0,-16.0,-19.0,-18.0,-15.0,8.0
CMR,CM,Cameroon,,,,,,2020-03-31,-20.0,-16.0,-17.0,-17.0,-17.0,9.0
CMR,CM,Cameroon,,,,,,2020-04-01,-24.0,-16.0,-19.0,-21.0,-18.0,11.0
CMR,CM,Cameroon,,,,,,2020-04-02,-25.0,-19.0,-19.0,-24.0,-20.0,11.0
CMR,CM,Cameroon,,,,,,2020-04-03,-27.0,-17.0,-18.0,-25.0,-17.0,12.0
CMR,CM,Cameroon,,,,,,2020-04-04,-27.0,-17.0,-21.0,-22.0,-8.0,11.0
CMR,CM,Cameroon,,,,,,2020-04-05,-27.0,-18.0,-22.0,-25.0,-2.0,10.0
CMR,CM,Cameroon,,,,,,2020-04-06,-23.0,-17.0,-20.0,-21.0,-19.0,10.0
CMR,CM,Cameroon,,,,,,2020-04-07,-23.0,-16.0,-19.0,-22.0,-20.0,10.0
CMR,CM,Cameroon,,,,,,2020-04-08,-27.0,-20.0,-21.0,-26.0,-21.0,12.0
CMR,CM,Cameroon,,,,,,2020-04-09,-26.0,-19.0,-19.0,-25.0,-21.0,12.0
CMR,CM,Cameroon,,,,,,2020-04-10,-32.0,-22.0,-26.0,-30.0,-37.0,17.0
CMR,CM,Cameroon,,,,,,2020-04-11,-31.0,-22.0,-23.0,-27.0,-11.0,14.0
CMR,CM,Cameroon,,,,,,2020-04-12,-31.0,-21.0,-20.0,-29.0,-3.0,11.0
CMR,CM,Cameroon,,,,,,2020-04-13,-24.0,-18.0,-16.0,-22.0,-18.0,11.0
CMR,CM,Cameroon,,,,,,2020-04-14,-24.0,-19.0,-20.0,-24.0,-18.0,12.0
CMR,CM,Cameroon,,,,,,2020-04-15,-25.0,-19.0,-19.0,-25.0,-19.0,12.0
